Natural_Gas_Vol.,Natural_Gas_Price_MA_50,Natural_Gas_Price_EMA_12,Natural_Gas_Price_Volatility_30,Natural_Gas_Price_Lag_7,Natural_Gas_Price_Lag_30,Natural_Gas_Price_BB_Upper,Natural_Gas_Price_BB_Lower,Natural_Gas_Price_RSI_14,Natural_Gas_Price_ROC_10,Crude_oil_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
176720.0,4.09442,3.791448446119081,0.0540388682185783,3.802,3.802,4.086510352461581,3.5507896475384175,36.33898305084747,-4.616588419405321,69.49,4.3375,50562.1,937.4,4353.31,4591.67,15846.16,165.32,336.34,326.19,22.263,143.15,300.37,426200.0,612.69,171.37,317.87,1779.5
124770.0,4.08272,3.8438409928699917,0.058058815621687444,3.747,4.031,4.136757819540661,3.532242180459338,62.368908081431215,11.978319783197833,66.26,4.266,53631.5,927.1,4219.3,4538.43,15712.04,161.84,338.32,323.01,22.481,142.0,306.93,418676.0,602.13,169.49,306.84,1783.9
145510.0,4.07772,3.876480840120762,0.0572300483996356,3.794,4.262,4.1642820401131075,3.5373179598868916,52.75482093663913,7.700477960701013,66.5,4.2995,56496.0,934.0,4512.9,4577.1,15990.76,163.76,361.53,329.49,22.316,142.97,321.26,420566.0,616.47,171.87,310.39,1762.7
171940.0,4.0789800000000005,3.9351760954867987,0.05795169825044449,3.925,4.27,4.217891050728636,3.5534089492713647,62.572721396250806,11.99368753287744,65.57,4.247,57210.3,936.6,4583.28,4513.04,15877.72,164.77,365.0,330.08,22.339,141.05,314.35,415660.0,617.77,172.19,310.6,1784.3
171820.0,4.0915,4.032379773104214,0.0537602341969007,3.814,4.857,4.361113612035858,3.4644863879641417,70.12630422844592,21.884174005871373,66.18,4.2805,56882.9,929.2,4628.9,4567.0,16135.92,165.3,381.59,330.59,22.815,141.9,326.76,416876.0,641.9,175.35,324.46,1776.5
172470.0,4.1094,4.158782884934335,0.04953872584733783,3.815,4.249,4.566349517943789,3.33915048205621,79.63340122199594,27.938850817079608,69.95,4.3415,57794.8,966.4,4443.22,4655.27,16399.24,160.24,379.0,336.63,22.852,145.53,333.76,425260.0,663.84,178.08,338.03,1785.2
40860.0,4.13058,4.298662441098283,0.049247700112616685,3.708,4.079,4.793868866801336,3.212431133198663,80.97050428163655,29.121019108280244,78.39,4.4645,57171.7,977.4,4273.54,4701.46,16367.81,161.94,372.0,337.91,23.496,146.12,326.74,433333.0,658.29,179.02,341.06,1784.3
47430.0,4.14496,4.4014836040062395,0.04870220226164903,3.657,3.916,4.953287175199771,3.176612824800228,76.88047992616521,30.230728893550072,78.5,4.4235,57573.2,966.1,4340.23,4690.7,16306.72,161.41,369.68,337.68,23.435,145.78,317.46,434921.0,654.06,179.0,337.25,1783.8
96190.0,4.1561,4.4611015110822025,0.048964989303706,4.132,3.812,5.049468501099717,3.1617314989002825,72.75109170305677,25.530799475753607,76.75,4.3975,56308.8,1016.7,4086.95,4682.95,16380.98,161.02,385.62,339.83,24.297,146.3,319.56,430100.0,659.2,178.63,341.01,1806.3
110060.0,4.16596,4.55400897091571,0.04974927081102616,4.056,3.882,5.193905794062854,3.136894205937146,75.22826518459708,36.596548004315,76.1,4.4,58083.4,1037.6,4295.43,4697.96,16573.34,160.55,379.02,343.11,24.781,148.93,329.85,423374.0,678.8,183.83,345.3,1851.6
111030.0,4.166239999999999,4.6075460523132925,0.04940768144816081,4.258,3.717,5.28506620552864,3.15253379447136,69.14935319482557,34.04429860541427,79.01,4.305,56955.3,1057.5,4001.87,4706.64,16482.97,157.87,365.46,341.27,24.9,149.84,316.75,422702.0,682.02,184.8,338.69,1861.4
145610.0,4.152539999999999,4.6396158904189395,0.04956881109138993,4.567,3.815,5.342710396115808,3.2074896038841922,69.83372921615202,16.553727008712492,78.36,4.268,60367.8,1070.1,4290.88,4688.67,16308.07,153.49,363.0,339.12,25.167,148.05,292.61,426198.0,691.69,177.45,340.77,1870.2
141140.0,4.16106,4.722290368816026,0.05062452539222665,4.854,3.73,5.457188199263017,3.234111800736983,73.5966735966736,27.63806706114398,80.76,4.3545,60089.1,1075.6,4208.16,4700.9,16309.77,151.0,351.58,339.51,24.944,147.88,302.03,427702.0,687.4,177.03,342.96,1854.1
117670.0,4.163919999999999,4.767630312075099,0.050126329675625914,5.068,3.561,5.525615025669344,3.2871849743306547,72.26947941476693,17.82527007984971,80.88,4.4005,63597.9,1097.8,4562.98,4682.81,16189.11,150.0,337.8,336.07,25.105,148.45,300.25,429302.0,679.33,177.28,347.56,1866.6
137100.0,4.16696,4.7712256486789295,0.0460151294818004,4.967,4.024,5.545232925964099,3.3719670740359007,68.20809248554914,4.904751477994318,80.79,4.447,64134.5,1090.1,4667.31,4682.85,16199.89,149.99,344.47,336.72,25.346,148.68,303.9,431575.0,682.61,176.26,340.89,1868.5
135950.0,4.18428,4.829344779651402,0.047656545075057656,4.789,4.055,5.607462541003765,3.4452374589962345,66.96696696696698,6.077461887103408,81.59,4.398,64806.7,1095.5,4720.87,4649.27,16032.47,147.87,354.5,332.43,25.301,145.77,303.9,429202.0,657.58,173.62,327.74,1863.9
170390.0,4.19634,4.837137890474263,0.048942363016691616,5.065,4.06,5.627382168421938,3.5208178315780616,62.9153605015674,-3.7095501183898927,81.34,4.323,64932.6,1077.9,4634.03,4646.71,15985.57,147.92,355.98,330.8,24.772,145.89,294.59,430602.0,646.91,174.1,327.64,1848.3
202740.0,4.21486,4.858962830401299,0.04604805612035629,4.902,3.731,5.636341670126822,3.628358329873179,61.678004535147394,0.24159452385745794,84.15,4.3725,66904.4,1062.4,4731.83,4685.25,16219.93,150.81,341.17,335.95,24.318,148.92,306.57,431680.0,655.99,178.81,335.37,1830.8
154220.0,4.24286,4.946353164185714,0.04724778474111155,4.816,3.976,5.699328485060025,3.7265715149399745,63.32920024798511,13.322196700772594,81.93,4.3945,67527.9,1061.1,4808.38,4701.7,16336.03,150.44,387.65,336.99,24.542,149.03,308.04,435200.0,651.45,174.45,338.62,1828.0
133340.0,4.2732,5.033991138926373,0.04669299496485804,5.177,3.869,5.731619306431599,3.875080693568402,60.93130779392338,8.90424481737413,81.27,4.3355,60974.3,1036.9,4475.0,4697.53,16359.38,151.28,407.36,336.06,24.157,148.85,297.52,434000.0,645.72,175.95,341.13,1816.8
147040.0,4.31148,5.138915579091546,0.046690877932735804,5.017,3.834,5.752323043110252,4.060276956889748,60.74983410749835,16.605467156262744,78.81,4.309,61412.6,1030.3,4535.11,4680.06,16346.24,150.96,409.97,336.44,23.911,148.27,298.01,433102.0,668.4,173.85,335.85,1793.5
141500.0,4.34426,5.220620874615924,0.04586142147768391,4.791,3.69,5.812310011112016,4.154089988887984,61.879013180128425,17.732558139534895,80.86,4.309,62918.5,1023.3,4602.21,4660.57,16144.5,151.49,404.62,334.0,23.231,146.6,265.98,435020.0,688.29,169.2,331.62,1763.9
153760.0,4.36986,5.270063816982705,0.04636753163397229,5.149,3.766,5.798396896016019,4.316603103983981,62.94259195599862,7.050415298435397,83.91,4.3515,63221.7,1040.3,4586.06,4630.65,15972.49,150.02,390.67,333.13,23.507,145.43,264.01,434245.0,677.72,165.64,328.08,1789.4
163260.0,4.38818,5.257130922062288,0.04851720233669975,4.88,3.802,5.7432519416276255,4.464548058372373,52.02408832385412,3.368546940402628,84.05,4.379,60915.3,1068.1,4320.85,4613.67,15905.28,148.96,402.86,329.37,24.073,143.5,258.27,430944.0,681.17,165.91,329.98,1795.8
154410.0,4.39956,5.283110780206552,0.04866311023173227,4.979,3.747,5.748646354784107,4.5450536452158925,58.54533594259621,13.254017950323526,83.57,4.359,62242.8,1021.7,4413.7,4605.38,15850.47,149.8,371.33,331.62,23.949,148.05,255.67,432902.0,690.31,168.62,323.57,1783.9
165630.0,4.43022,5.359862967867082,0.0495816714526167,5.427,3.794,5.84129966508819,4.5452003349118115,64.47841726618705,12.293649252282002,82.81,4.4275,60582.5,1025.3,4284.9,4596.42,15778.16,152.57,359.01,324.35,24.12,145.85,249.41,436250.0,674.05,172.33,316.92,1802.6
31474.0,4.47268,5.489422511272147,0.05056963678085825,5.516,3.925,6.035670045228292,4.464229954771708,65.0957290132548,27.090163934426226,82.66,4.3895,58438.1,1019.3,3921.93,4551.68,15598.39,148.85,345.95,323.17,24.191,146.22,244.51,433050.0,662.92,169.62,312.22,1798.8
50710.0,4.5120000000000005,5.549819047999509,0.051454190135348604,5.716,3.814,6.11776494813198,4.47363505186802,62.16596343178621,18.136171922072684,84.65,4.486,60310.8,1032.9,4129.51,4574.79,15559.49,149.32,339.48,310.11,24.088,139.31,247.17,437890.0,668.52,168.8,315.81,1793.4
50880.0,4.55372,5.603385348307277,0.05143055373994672,5.67,3.815,6.178896789403794,4.523403210596205,66.54708520179372,8.678828081813151,83.76,4.528,63067.0,1063.8,4219.92,4566.48,15514.19,148.64,341.62,308.13,24.592,137.45,231.66,436401.0,671.66,166.02,328.69,1806.8
74370.0,4.58168,5.5536337562600036,0.055442081719894704,5.542,3.708,6.179521943262981,4.54427805673702,51.81692094313454,-4.27846265409717,83.76,4.498,60690.3,1052.1,3970.94,4544.9,15355.07,148.69,303.23,309.16,24.449,137.57,227.26,435722.0,664.78,166.78,324.61,1796.3
107710.0,4.60964,5.48615163991231,0.0558273783564842,5.186,3.657,6.170255254893109,4.574844745106891,53.35618394744359,-10.514345696291116,82.5,4.5585,62210.2,1049.7,4054.16,4549.78,15489.59,149.48,298.0,310.76,24.17,141.89,226.92,431680.0,653.16,171.75,341.88,1781.9
140030.0,4.63674,5.4375129260796475,0.051256846622191224,5.426,4.132,6.150803503429455,4.629696496570545,52.76251084755569,-8.818342151675484,83.87,4.7345,65979.1,1052.3,4159.89,4536.19,15388.71,149.26,288.6,307.41,24.445,141.77,221.03,432495.0,625.14,170.75,340.78,1784.9
152730.0,4.6639,5.383741706682779,0.051212645345901656,5.782,4.056,6.152622727060637,4.618977272939363,44.516337754771925,-8.191988451822441,82.96,4.703,64278.5,1047.1,3876.78,4519.63,15410.72,148.76,288.09,308.23,23.883,143.24,222.9,428105.0,639.0,172.21,339.99,1770.5
167900.0,4.69246,5.323012213346967,0.050862771327283327,6.202,4.258,6.154154410595646,4.614645589404355,41.50274105127378,-3.798688777477821,82.44,4.7255,62056.3,1037.9,3747.6,4486.48,15300.89,146.55,290.04,307.29,23.264,142.78,222.22,426189.0,637.97,172.34,335.34,1765.7
184580.0,4.72018,5.3363949497551255,0.05143426136974346,5.882,4.567,6.132633259029571,4.698066740970429,45.39434075857917,-0.2948765204570547,82.28,4.7295,61672.5,1058.9,3866.9,4471.37,15146.92,144.84,281.01,304.21,23.349,141.37,218.62,427701.0,628.29,170.45,324.76,1768.3
169160.0,4.752820000000001,5.390334188254337,0.05104035562870683,5.898,4.854,6.157825844668864,4.7266741553311356,50.239234449760765,-1.6430300933932829,81.31,4.6315,57345.8,1052.3,3790.41,4438.23,15052.42,143.76,272.77,302.75,23.477,141.15,217.46,423648.0,633.8,164.99,328.53,1797.9
198790.0,4.78342,5.421052005445977,0.050709341957496094,5.28,5.068,6.144672507926389,4.810827492073612,50.68143100511073,-9.867784585617546,80.44,4.516,57380.1,1024.2,3607.28,4363.8,14774.6,140.91,270.36,296.31,23.17,137.58,209.39,418402.0,629.76,164.21,324.54,1794.7
215450.0,4.8189,5.433967081531212,0.05063813278296784,5.115,4.967,6.128278188708924,4.879821811291075,54.906182713011376,-6.409384563073783,80.64,4.3255,56015.9,1011.7,3489.9,4350.64,14662.11,141.51,268.57,292.88,22.514,136.45,206.71,419596.0,624.94,162.37,323.77,1759.3
188700.0,4.84628,5.420279838218718,0.050466154103069205,5.17,4.789,6.127377991255095,4.872522008744905,48.72280037842951,-9.376059681247884,80.52,4.3665,57477.3,1006.9,3545.06,4361.19,14713.73,142.81,263.98,294.23,22.665,138.91,206.95,423000.0,627.04,162.31,325.45,1755.7
163350.0,4.8802,5.442544478492762,0.04995962714097243,5.088,5.065,6.130474216197823,4.874325783802177,46.42504118616145,5.397727272727271,79.35,4.2755,53914.7,1028.2,3559.42,4391.36,14820.75,142.9,261.83,294.85,22.705,139.79,208.31,427765.0,632.66,164.43,330.05,1757.4
239500.0,4.91706,5.478614558724644,0.04955205558888717,4.989,4.902,6.125968891969222,4.874931108030777,40.37403740374037,10.987292277614834,78.3,4.2435,53783.9,985.3,3586.0,4399.76,14897.13,143.29,264.54,294.85,22.658,139.23,210.75,425431.0,631.85,165.12,329.22,1759.2
239950.0,4.95676,5.508827703536237,0.0493684178989155,5.41,4.816,6.126508142787248,4.874891857212752,45.70361145703612,9.76789168278529,77.43,4.1475,55323.2,977.2,3575.41,4363.55,14766.75,142.0,260.92,293.11,22.532,137.57,207.0,421900.0,639.1,163.1,333.64,1761.8
219520.0,5.00768,5.63239267222297,0.0515676681238372,5.687,5.177,6.262806057406699,4.815593942593299,56.831683168316836,24.056603773584918,78.93,4.1925,51469.3,959.8,3517.26,4345.72,14674.15,141.11,260.2,288.76,22.608,136.02,204.51,418539.0,634.81,161.05,332.96,1760.9
209580.0,5.04696,5.652947645727128,0.05395419979456968,5.59,5.017,6.278573541470214,4.857826458529786,58.215010141987825,15.57426337943475,77.62,4.2385,49227.3,961.6,3382.9,4300.46,14472.12,139.14,260.51,283.11,22.644,133.66,197.32,412540.0,603.35,159.49,326.23,1767.6
178940.0,5.0844,5.647724930999877,0.05343124438333616,5.505,4.791,6.285327736305746,4.870372263694254,58.571428571428555,3.8632162661737413,75.88,4.1885,48146.0,973.6,3309.13,4357.05,14791.87,142.65,258.41,289.1,22.536,136.54,207.42,414878.0,613.15,164.16,343.01,1758.4
239950.0,5.12586,5.681459556999896,0.05236977350138841,5.345,5.149,6.295735879437781,4.86846412056222,61.12352377912543,3.1651134165640915,75.03,4.089,43823.3,962.4,3000.59,4307.54,14689.62,141.5,258.49,281.92,22.047,133.68,207.16,411379.0,610.34,164.25,339.39,1757.0
226340.0,5.156899999999999,5.650004240538373,0.052973493541870004,5.565,4.88,6.197899489565006,4.8938005104349935,55.652426620168555,-2.02146690518783,74.83,4.199,41536.8,947.0,2851.5,4359.46,14752.89,142.83,260.44,284.0,21.485,134.35,205.17,417165.0,599.06,165.06,339.61,1722.9
31474.0,5.19744,5.679388203532469,0.05408579547535374,5.677,4.979,6.191643905825832,4.895956094174168,61.49487317862925,6.103542234332426,75.29,4.2485,41022.3,961.3,2807.28,4352.63,14770.3,141.91,259.19,283.52,22.467,135.83,206.99,416580.0,583.85,165.8,340.65,1737.5
63070.0,5.235259999999999,5.683482326065935,0.05198498519127316,5.675,5.427,6.165421239052884,4.902978760947116,54.32748538011696,6.7539756782039495,75.45,4.291,42172.6,977.8,2926.24,4443.11,15204.83,145.37,263.79,294.17,22.694,141.07,216.6,420791.0,592.64,170.29,353.58,1752.0
47440.0,5.2639,5.599869660517329,0.05514370647273885,6.312,5.516,6.173222192872729,4.881177807127272,42.62604475599892,-7.637017070979346,73.98,4.2845,42819.9,976.3,2928.57,4455.48,15329.68,146.92,258.13,299.35,22.425,142.21,220.81,418101.0,592.39,171.28,352.96,1751.7
105200.0,5.29028,5.5038897127454325,0.054964900132756296,5.766,5.716,6.187583066056606,4.852916933943394,41.86970338983052,-12.348071164347363,73.3,4.231,44869.2,995.4,3152.92,4448.98,15316.58,146.83,251.21,299.56,22.679,141.22,224.82,418390.0,593.26,170.8,345.96,1749.8
108780.0,5.30374,5.396368218476904,0.05525503674665547,5.619,5.67,6.22712503459014,4.77687496540986,40.93733816675298,-15.330396475770925,72.23,4.252,43551.6,999.8,3077.78,4395.64,15176.51,145.85,250.65,298.58,22.907,140.28,219.41,412081.0,590.65,169.0,343.21,1778.8
163100.0,5.31872,5.3053884925573795,0.055147324010428135,5.867,5.542,6.2567163630374285,4.718983636962571,42.706645056726096,-23.875158428390375,70.56,4.126,40651.3,950.8,2761.52,4354.18,15027.77,143.43,246.46,294.8,22.611,139.03,212.46,412802.0,573.14,167.18,357.48,1778.2
156870.0,5.33326,5.256097955240859,0.05439115900669865,5.477,5.186,6.257064616855864,4.718235383144137,42.08083014746041,-13.54491848768643,70.29,4.1135,42870.6,899.4,2976.05,4357.73,15012.18,142.94,243.39,294.3,22.204,138.72,211.13,416000.0,575.43,167.79,355.7,1763.8
164580.0,5.34402,5.232852115973035,0.05389007823973263,5.841,5.426,6.260166302508743,4.6846336974912575,42.20708446866487,-9.147535148602948,71.97,4.2445,47282.8,932.6,3398.65,4432.99,15333.47,146.06,253.16,299.87,22.337,140.8,219.0,416400.0,589.35,173.13,364.72,1751.4
221140.0,5.3536399999999995,5.248567175054107,0.05314441508520526,5.706,5.782,6.238094688109736,4.671505311890265,45.638789122626996,-9.06766660985171,72.61,4.28,47748.0,925.6,3569.43,4473.76,15515.91,148.79,252.33,305.22,22.794,143.61,222.42,419120.0,586.5,174.41,373.06,1756.7
239950.0,5.36148,5.281095301968859,0.05151783946037896,5.14,6.202,6.229024117322051,4.667575882677949,37.418783225044294,-0.31038889903232114,72.61,4.404,48130.6,932.9,3611.9,4480.7,15503.53,149.03,251.94,304.82,23.801,144.43,223.41,419785.0,582.87,173.79,373.92,1794.8
200940.0,5.36734,5.277849870896727,0.051101296560367424,4.976,5.882,6.220706673161399,4.6513933268386,41.67763157894736,-9.946926896079445,70.46,4.319,47077.5,941.1,3428.87,4443.05,15382.9,148.12,248.16,299.79,23.885,142.54,222.42,416996.0,577.76,172.5,374.4368,1807.1
201770.0,5.376180000000001,5.2706421984510765,0.051094680872764774,4.805,5.898,6.219435353264598,4.641264646735402,43.360711841204655,-8.324570627409756,70.45,4.365,44949.5,960.2,3284.52,4468.73,15434.5,149.55,247.67,296.99,23.796,142.33,221.52,420801.0,589.29,172.86,374.4368,1794.4
151040.0,5.37364,5.219466475612449,0.04844265671875543,4.805,5.28,6.214925177168049,4.583074822831949,34.34445567913717,-3.9299610894941606,69.72,4.45,44842.8,959.6,3207.27,4458.58,15440.75,148.97,245.42,295.71,23.9,140.88,224.78,417954.0,598.72,173.46,374.4368,1792.1
234850.0,5.37622,5.190471633210533,0.04823027869589159,4.985,5.115,6.187419863739578,4.545980136260422,41.64794007490636,1.105305466237927,68.14,4.284,46385.6,977.5,3423.51,4493.28,15561.05,154.07,251.62,297.25,24.177,143.54,221.77,420285.0,597.54,174.21,374.4368,1800.0
239950.0,5.3781799999999995,5.147937535793528,0.04838213728510954,5.105,5.17,6.159685188310576,4.4976148116894255,30.870821295914155,2.2684703433923037,69.3,4.2325,46061.4,979.1,3495.1,4514.07,15620.85,155.11,251.29,300.21,24.056,143.69,223.39,420719.0,606.05,176.28,374.4368,1793.5
110950.0,5.368879999999999,5.080870222594524,0.04887445476794384,5.335,5.088,5.983600417231894,4.513699582768105,30.04016064257027,-1.9354838709677469,69.29,4.331,49999.0,1024.5,3936.29,4535.43,15652.86,154.3,244.52,301.14,24.802,143.74,228.43,424201.0,590.53,173.9,374.4368,1833.7
176850.0,5.3613599999999995,5.0131978806569055,0.04882508963804115,5.46,4.989,5.932816497299691,4.451983502700309,37.49373433583961,-6.900702106318968,69.99,4.2995,49274.3,996.9,3786.19,4536.95,15604.25,153.65,244.13,301.15,23.918,143.29,223.96,428640.0,588.55,173.16,374.4368,1811.5
239950.0,5.3578399999999995,4.951936668248151,0.04606848791025833,5.26,5.41,5.896839153921551,4.387560846078449,40.28002154011848,-9.598432908912836,68.59,4.274,48819.4,1002.4,3832.73,4524.09,15611.57,152.51,244.7,301.83,24.221,145.22,224.41,430000.0,582.07,173.95,374.4368,1816.0
147420.0,5.3424000000000005,4.863484873133051,0.045621224828646625,5.231,5.687,5.815218308172103,4.320181691827898,38.877338877338886,-17.956888472352396,68.5,4.37,47130.4,1016.9,3430.74,4522.68,15582.51,151.83,245.24,301.88,24.006,144.7,223.85,429900.0,569.19,173.54,374.4368,1818.1
167100.0,5.330900000000001,4.777564123420274,0.045617060150601255,4.938,5.59,5.803783359650314,4.214416640349686,37.474949899799604,-21.153846153846157,69.21,4.371,46992.7,1004.9,3225.67,4528.79,15605.09,153.12,243.64,303.59,24.006,144.59,226.88,429720.0,566.18,171.08,374.4368,1812.2
31474.0,5.31872,4.714861950586386,0.04577952459016486,5.031,5.505,5.67652048026991,4.19457951973009,33.65231259968101,-16.92015209125475,68.74,4.3235,49064.3,1007.4,3273.58,4509.37,15432.95,148.6,237.31,299.72,24.11,144.0,226.36,430901.0,558.92,167.48,372.63,1819.5
76860.0,5.29386,4.633190881265403,0.046072787492195365,4.914,5.345,5.579586967966105,4.139313032033894,26.348228043143294,-20.015293442936333,67.42,4.252,46831.6,978.5,3093.54,4469.91,15278.52,147.54,233.72,299.09,23.55,141.44,220.68,429715.0,550.12,165.8,364.38,1795.2
39370.0,5.261480000000001,4.519930745686111,0.046464184351353056,4.712,5.565,5.622391535591716,3.9722084644082836,14.121756487025962,-21.081409477521262,68.36,4.27,48994.5,996.5,3228.15,4496.19,15368.92,148.36,237.07,302.01,23.775,142.08,222.13,432354.0,547.58,164.96,368.39,1791.0
57630.0,5.22508,4.42394140019594,0.04614488701565536,4.641,5.677,5.655875787768272,3.8307242122317278,8.404255319148945,-22.560127211290006,67.54,4.26,47714.7,1013.0,3173.26,4486.23,15357.68,149.62,236.16,302.62,23.894,141.26,217.93,430700.0,553.41,165.29,365.51,1808.5
85500.0,5.19058,4.350258107858103,0.04631209768108344,4.615,5.675,5.67926510340463,3.721334896595371,11.972238288027768,-19.719169719169717,65.64,4.221,49539.7,1015.9,3319.49,4479.54,15312.82,149.71,235.43,304.65,23.656,140.04,219.58,425000.0,553.33,163.29,363.35,1806.3
108520.0,5.15676,4.273449168187626,0.04006647678438432,4.377,6.312,5.700616954463012,3.604583045536987,11.538461538461547,-18.272495755517827,62.32,4.1255,49324.0,995.7,3284.21,4441.67,15092.57,148.19,226.75,304.36,23.112,137.43,208.16,430007.0,546.88,160.0,359.37,1784.0
121760.0,5.129639999999999,4.2052262192356835,0.037784551281561184,4.305,5.766,5.691888362328715,3.497811637671283,13.60052562417873,-17.47468218056453,63.69,4.0405,46755.9,972.8,3184.82,4405.8,14933.93,146.7,224.49,296.77,23.23,135.68,197.98,428994.0,543.71,159.39,355.12,1783.1
95510.0,5.09816,4.150883723968655,0.03785429136336776,4.37,5.619,5.649496097022122,3.414903902977877,9.372846312887674,-16.53304442036837,65.46,4.117,44723.8,998.6,3016.91,4400.27,14857.92,146.36,229.66,290.73,23.422,135.45,190.4,430651.0,521.87,160.06,355.45,1784.4
131220.0,5.05926,4.10259392028117,0.036394374009618716,4.184,5.867,5.548535919303776,3.3660640806962236,10.08154188287621,-12.337217272104173,66.59,4.2015,44691.6,996.2,3014.58,4448.08,15002.83,150.19,221.9,293.08,23.659,136.66,194.58,435610.0,518.91,162.1,358.45,1787.8
101670.0,5.01414,4.078502547930221,0.035740307021039405,3.897,5.477,5.3866075464497065,3.3765924535502947,19.506369426751604,-8.33914053426248,67.29,4.32,45996.3,1023.1,3147.65,4479.66,15140.77,151.12,228.72,294.6,23.791,138.31,199.5,435370.0,517.92,164.95,366.56,1789.8
123010.0,4.973719999999999,4.045040617479417,0.032710967625006845,3.896,5.841,5.251892807386425,3.3714071926135754,19.291338582677184,-11.647597254004571,68.44,4.3825,47809.1,1028.2,3322.43,4468.0,15136.68,149.1,239.06,292.85,23.779,137.73,201.88,433124.0,515.92,164.7,363.18,1778.2
186990.0,4.93442,4.027803599405661,0.03315897066890249,3.945,5.706,5.094434120661021,3.3990658793389796,24.088145896656513,-5.999043977055452,69.09,4.35,44403.4,1020.1,3043.61,4460.84,15088.98,148.89,240.75,289.81,23.116,137.19,199.05,436545.0,510.72,165.18,362.65,1751.8
161900.0,4.91,4.032603045650943,0.029706237849113363,3.851,5.14,4.98845978977096,3.417140210229039,36.794019933554836,4.157043879907629,69.25,4.36,45564.3,1017.9,3163.66,4447.7,15027.76,145.86,235.94,286.95,23.488,136.28,196.99,438160.0,512.4,164.61,359.96,1753.3
157510.0,4.889480000000001,4.0412795001661825,0.029454071595401875,3.83,4.976,4.838520497333477,3.4728795026665233,40.7056798623064,4.953798767967155,68.29,4.346,45593.8,989.2,3140.71,4436.75,15053.58,145.6,236.66,286.44,23.392,136.81,199.36,434610.0,515.84,166.03,361.13,1731.7
180000.0,4.86728,4.0441595770636924,0.028968425418178203,3.852,4.805,4.695613350163948,3.5303866498360503,36.234458259325024,2.91508238276299,66.48,4.282,46284.3,973.6,3162.93,4432.35,15133.11,146.09,237.92,288.33,23.269,136.91,202.95,431881.0,519.97,167.09,361.61,1726.5
153150.0,4.84832,4.058904257515432,0.029311493136274562,3.837,4.805,4.594900435589068,3.5738995644109335,47.84313725490194,7.504544274214475,68.28,4.339,42795.4,974.9,2889.43,4436.52,15109.36,146.14,233.03,289.46,24.326,135.74,203.66,430160.0,520.55,167.25,363.51,1763.1
125230.0,4.83134,4.071380525589981,0.028239165964682938,3.946,4.985,4.499119927886694,3.6195800721133065,66.5757162346521,8.09399477806787,69.09,4.334,40867.2,1008.4,2827.21,4429.1,15181.64,147.06,238.21,289.52,25.292,136.25,206.37,421306.0,524.89,168.8,362.97,1808.9
142590.0,4.8063,4.084706598576138,0.027745437282927554,3.861,5.105,4.394618181022312,3.6783818189776882,67.46666666666668,7.943925233644866,68.15,4.3215,39736.9,1024.1,2725.29,4402.68,15083.39,146.95,236.97,286.51,25.461,135.13,202.74,419962.0,517.35,167.74,358.92,1814.5
120860.0,4.7731,4.075828660333655,0.02633076517166385,3.933,5.335,4.339265021833961,3.6987349781660397,54.927884615384635,4.951785248892371,70.56,4.3755,38130.3,1049.9,2506.65,4423.15,15061.42,147.36,236.58,287.12,25.582,135.63,198.15,423706.0,510.82,168.31,351.24,1814.1
110950.0,4.739999999999999,4.054162712590015,0.025714241939182262,4.059,5.46,4.292722337846754,3.708277662153248,55.060240963855414,-0.27876330461227283,71.26,4.418,39168.4,1058.9,2608.04,4387.11,14963.62,145.52,236.56,284.82,25.575,134.85,197.5,418695.0,515.15,166.57,351.95,1822.2
161870.0,4.70818,4.032599218345398,0.0252496200932084,4.089,5.26,4.214421555285149,3.740978444714851,55.060240963855414,1.3727013727013793,73.95,4.4655,42203.4,1051.5,2460.95,4395.26,14959.9,145.86,229.07,284.91,25.547,134.73,194.99,418900.0,517.57,166.38,356.3,1817.2
118450.0,4.68246,4.0366608770614905,0.026638195871520474,4.06,5.231,4.191232164880996,3.7516678351190036,60.8604407135362,3.203661327231133,73.62,4.5075,40001.4,1070.6,2380.93,4419.15,15048.36,145.64,225.78,286.5,25.782,135.78,196.62,420676.0,514.25,180.0,358.32,1835.8
31474.0,4.65204,4.037789972898184,0.02505703561220872,4.14,4.938,4.197929954232376,3.7596700457676238,60.86044071353614,-0.3695491500369741,72.39,4.482,40003.2,1058.1,2299.11,4400.65,15018.1,144.98,215.66,286.22,24.877,136.09,195.03,418975.0,519.3,181.52,373.28,1799.7
46960.0,4.61792,4.02751459245231,0.024681992489472532,4.14,5.031,4.19825396380173,3.7668460361982694,51.36314067611777,-2.8857911469797104,71.65,4.5445,39452.0,1049.5,2300.22,4401.46,14956.97,146.77,214.93,286.54,24.649,131.9,192.08,422309.0,518.91,181.32,367.81,1799.8
49420.0,4.58646,4.038973885921186,0.02556864087211945,4.158,4.914,4.211704648320364,3.7690953516796366,62.51298026998959,1.0344827586207028,71.91,4.585,37276.6,1070.0,2229.53,4422.23,15125.95,148.99,219.21,289.05,25.318,134.04,192.94,419500.0,516.49,184.99,372.46,1799.2
