Microsoft_Vol.,Microsoft_Price_MA_50,Microsoft_Price_EMA_12,Microsoft_Price_Volatility_30,Microsoft_Price_Lag_7,Microsoft_Price_Lag_30,Microsoft_Price_BB_Upper,Microsoft_Price_BB_Lower,Microsoft_Price_RSI_14,Microsoft_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
21310000.0,328.14599999999996,335.54959641150265,0.01501475520558301,341.27,334.69,345.15546156828873,324.4725384317112,58.8858613381774,-0.5123193556029415,4.979,84.15,4.3725,66904.4,1062.4,4731.83,4685.25,16219.93,150.81,341.17,24.318,148.92,306.57,431680.0,655.99,178.81,335.37,1830.8
20900000.0,328.95840000000004,335.77119696357914,0.014996753096660797,339.12,333.2,345.3022320410039,324.52776795899615,59.5351609058403,-0.8357119736338681,5.427,81.93,4.3945,67527.9,1061.1,4808.38,4701.7,16336.03,150.44,387.65,24.542,149.03,308.04,435200.0,651.45,174.45,338.62,1828.0
22570000.0,329.759,335.81562819995156,0.014613600706386658,339.51,327.29,345.37185141594136,324.5721485840587,48.998242530755725,-2.0547346332080108,5.516,81.27,4.3355,60974.3,1036.9,4475.0,4697.53,16359.38,151.28,407.36,24.157,148.85,297.52,434000.0,645.72,175.95,341.13,1816.8
23990000.0,330.4558,335.911685399959,0.013921774268361418,336.07,319.91,345.0379363616325,325.93106363836745,47.33212341197817,-1.4153016673015495,5.716,78.81,4.309,61412.6,1030.3,4535.11,4680.06,16346.24,150.96,409.97,23.911,148.27,298.01,433102.0,668.4,173.85,335.85,1793.5
21500000.0,331.06919999999997,335.6175799538115,0.01387346641363655,336.72,323.8,343.6300554860626,328.4379445139374,43.817204301075265,-1.5097900448218904,5.67,80.86,4.309,62918.5,1023.3,4602.21,4660.57,16144.5,151.49,404.62,23.231,146.6,265.98,435020.0,688.29,169.2,331.62,1763.9
26490000.0,331.5278,335.23487534553277,0.013882875239176144,332.43,324.9,343.30969000554086,329.12230999445916,38.23735955056185,-1.879178816529703,5.542,83.91,4.3515,63221.7,1040.3,4586.06,4630.65,15972.49,150.02,390.67,23.507,145.43,264.01,434245.0,677.72,165.64,328.08,1789.4
27070000.0,332.01919999999996,334.3325868308354,0.012913312236073327,330.8,334.65,343.40930342431176,328.95169657568823,26.27762430939228,-1.9936322789894878,5.186,84.05,4.379,60915.3,1068.1,4320.85,4613.67,15905.28,148.96,402.86,24.073,143.5,258.27,430944.0,681.17,165.91,329.98,1795.8
34770000.0,332.2862,333.91526577993767,0.01249563698437718,335.95,328.34,343.3061266152362,329.1578733847637,33.57167177391901,-1.5146115466856847,5.426,83.57,4.359,62242.8,1021.7,4413.7,4605.38,15850.47,149.8,371.33,23.949,148.05,255.67,432902.0,690.31,168.62,323.57,1783.9
26300000.0,332.47360000000003,332.443686429178,0.011471410483602437,336.99,339.4,344.4579704691085,326.7780295308916,28.587996520730684,-2.430586890473174,5.782,82.81,4.4275,60582.5,1025.3,4284.9,4596.42,15778.16,152.57,359.01,24.12,145.85,249.41,436250.0,674.05,172.33,316.92,1802.6
52590000.0,332.65160000000003,331.0169654400737,0.01129694994974773,336.06,342.54,345.24312922643,324.5188707735699,26.842403628117964,-2.3065296251511436,6.202,82.66,4.3895,58438.1,1019.3,3921.93,4551.68,15598.39,148.85,345.95,24.191,146.22,244.51,433050.0,662.92,169.62,312.22,1798.8
28110000.0,332.57300000000004,327.8005092185239,0.012485744693594342,336.44,333.1,348.56579086152556,318.43920913847444,21.09131403118043,-7.6916207769013205,5.882,84.65,4.486,60310.8,1032.9,4129.51,4574.79,15559.49,149.32,339.48,24.088,139.31,247.17,437890.0,668.52,168.8,315.81,1793.4
17550000.0,332.458,324.7742770310587,0.012415312180592598,334.0,334.97,350.44923650510685,313.3857634948932,19.078520441271877,-8.564052345766937,5.898,83.76,4.528,63067.0,1063.8,4219.92,4566.48,15514.19,148.64,341.62,24.592,137.45,231.66,436401.0,671.66,166.02,328.69,1806.8
17450000.0,332.3136,322.372080564742,0.012456400429269767,333.13,334.92,350.56580831005357,309.8741916899464,22.92296951361419,-8.004523001844898,5.28,83.76,4.498,60690.3,1052.1,3970.94,4544.9,15355.07,148.69,303.23,24.449,137.57,227.26,435722.0,664.78,166.78,324.61,1796.3
17373000.0,331.9486,320.5856066317048,0.011709482466323909,329.37,326.19,350.0994561157168,307.2895438842832,26.665114112715386,-7.6328617286886224,5.115,82.5,4.5585,62210.2,1049.7,4054.16,4549.78,15489.59,149.48,298.0,24.17,141.89,226.92,431680.0,653.16,171.75,341.88,1781.9
17373000.0,331.4018,318.55859022682716,0.01173587044158791,331.62,323.01,349.91426430454106,304.303735695459,15.313563441905714,-7.9610778443113706,5.17,83.87,4.7345,65979.1,1052.3,4159.89,4536.19,15388.71,149.26,288.6,24.445,141.77,221.03,432495.0,625.14,170.75,340.78,1784.9
17680000.0,330.84,316.96957634577683,0.01103872170048142,324.35,329.49,349.0490435490974,302.0409564509026,14.858260019550315,-7.474559481283571,5.088,82.96,4.703,64278.5,1047.1,3876.78,4519.63,15410.72,148.76,288.09,23.883,143.24,222.9,428105.0,639.0,172.21,339.99,1770.5
22730000.0,330.1994,315.48041075411885,0.011014314530663104,323.17,330.08,348.4073765258803,299.8046234741198,14.854629855851428,-6.70370707714728,4.989,82.44,4.7255,62056.3,1037.9,3747.6,4486.48,15300.89,146.55,290.04,23.264,142.78,222.22,426189.0,637.97,172.34,335.34,1765.7
25380000.0,329.4446,313.7465014073314,0.011076561810694815,310.11,330.59,347.5657781107706,297.3952218892294,13.064405225762059,-8.265484590796701,5.41,82.28,4.7295,61672.5,1058.9,3866.9,4471.37,15146.92,144.84,281.01,23.349,141.37,218.62,427701.0,628.29,170.45,324.76,1768.3
27260000.0,328.6746,312.05473196004965,0.010346660067558409,308.13,336.63,347.09466712660856,294.8983328733915,13.36459554513479,-6.659472791737331,5.687,81.31,4.6315,57345.8,1052.3,3790.41,4438.23,15052.42,143.76,272.77,23.477,141.15,217.46,423648.0,633.8,164.99,328.53,1797.9
23420000.0,327.7518,309.6324655046574,0.010743468674117152,309.16,337.91,347.1406004029808,291.4033995970192,11.820821236001649,-8.31141504471331,5.59,80.44,4.516,57380.1,1024.2,3607.28,4363.8,14774.6,140.91,270.36,23.17,137.58,209.39,418402.0,629.76,164.21,324.54,1794.7
17970000.0,326.91560000000004,307.05516311932547,0.010800443167441887,310.76,337.68,346.19104249921025,288.0459575007897,11.902276049279578,-5.5560929992583326,5.505,80.64,4.3255,56015.9,1011.7,3489.9,4350.64,14662.11,141.51,268.57,22.514,136.45,206.71,419596.0,624.94,162.37,323.77,1759.3
19300000.0,326.13620000000003,305.0820611009677,0.010743089692290578,307.41,339.83,344.1888135065122,285.7721864934878,10.214939348797643,-4.511082984454607,5.345,80.52,4.3665,57477.3,1006.9,3545.06,4361.19,14713.73,142.81,263.98,22.665,138.91,206.95,423000.0,627.04,162.31,325.45,1755.7
17690000.0,325.48740000000004,303.507897854665,0.010479774680906918,308.23,343.11,341.67788221468413,284.1621177853158,13.435795736241971,-4.6286712381938155,5.565,79.35,4.2755,53914.7,1028.2,3559.42,4391.36,14820.75,142.9,261.83,22.705,139.79,208.31,427765.0,632.66,164.43,330.05,1757.4
20430000.0,324.9862,302.1759135693319,0.010518796019963764,307.29,341.27,338.4283428412144,283.25265715878567,13.8406537282942,-5.119706525936407,5.677,78.3,4.2435,53783.9,985.3,3586.0,4399.76,14897.13,143.29,264.54,22.658,139.23,210.75,425431.0,631.85,165.12,329.22,1759.2
28000000.0,324.3724,300.78115763558856,0.01051709705517331,304.21,339.12,335.19209891432246,282.3999010856775,19.468390804597732,-4.651767997137379,5.675,77.43,4.1475,55323.2,977.2,3575.41,4363.55,14766.75,142.0,260.92,22.532,137.57,207.0,421900.0,639.1,163.1,333.64,1761.8
24990000.0,323.64959999999996,298.93174876857495,0.010610255130078801,302.75,339.51,331.7942219999153,281.3607780000847,17.941079112876565,-6.316711546572373,6.312,78.93,4.1925,51469.3,959.8,3517.26,4345.72,14674.15,141.11,260.2,22.608,136.02,204.51,418539.0,634.81,161.05,332.96,1760.9
31350000.0,322.6188,296.4976335734096,0.010893603599928189,296.31,336.07,329.16290702999964,279.36609297000035,12.604076945162177,-7.8687884408864655,5.766,77.62,4.2385,49227.3,961.6,3382.9,4300.46,14472.12,139.14,260.51,22.644,133.66,197.32,412540.0,603.35,159.49,326.23,1767.6
30090000.0,321.834,295.3595361005774,0.011875724771367457,292.88,336.72,324.31440847839303,279.962591521607,22.386537480877166,-4.966963610663678,5.619,75.88,4.1885,48146.0,973.6,3309.13,4357.05,14791.87,142.65,258.41,22.536,136.54,207.42,414878.0,613.15,164.16,343.01,1758.4
32340000.0,320.6844,293.291915162027,0.012343632163410629,294.23,332.43,321.3481416527686,278.6858583472314,20.394889663182383,-6.880264244426093,5.867,75.03,4.089,43823.3,962.4,3000.59,4307.54,14689.62,141.5,258.49,22.047,133.68,207.16,411379.0,610.34,164.25,339.39,1757.0
26350000.0,319.5136,291.8623897524844,0.012562526660524998,294.85,330.8,317.55263976719954,278.5643602328004,22.658542089821736,-4.154432857480339,5.477,74.83,4.199,41536.8,947.0,2851.5,4359.46,14752.89,142.83,260.44,21.485,134.35,205.17,417165.0,599.06,165.06,339.61,1722.9
43190000.0,318.522,290.5789451751791,0.011969571522401183,294.85,335.95,316.3886299156674,277.06937008433255,22.89623717217789,-3.195848128926526,5.841,75.29,4.2485,41022.3,961.3,2807.28,4352.63,14770.3,141.91,259.19,22.467,135.83,206.99,416580.0,583.85,165.8,340.65,1737.5
23570000.0,317.70599999999996,291.1314151482285,0.014264316158397542,293.11,336.99,314.9641320844246,277.0978679155754,40.23726176584991,-0.020392210175712577,5.706,75.45,4.291,42172.6,977.8,2926.24,4443.11,15204.83,145.37,263.79,22.694,141.07,216.6,420791.0,592.64,170.29,353.58,1752.0
17373000.0,316.9946,292.3958128177318,0.01482004627349229,288.76,336.06,313.5260784039955,277.55492159600453,46.916938701487155,1.5261997625911405,5.14,73.98,4.2845,42819.9,976.3,2928.57,4455.48,15329.68,146.92,258.13,22.425,142.21,220.81,418101.0,592.39,171.28,352.96,1751.7
18600000.0,316.462,293.49799546115764,0.01481538611569399,283.11,336.44,311.61771949820735,278.34328050179266,53.32242895113473,1.5974224181787289,4.976,73.3,4.231,44869.2,995.4,3152.92,4448.98,15316.58,146.83,251.21,22.679,141.22,224.82,418390.0,593.26,170.8,345.96,1749.8
26630000.0,315.9734,294.27984231328725,0.014800814658422836,289.1,334.0,310.22910133810336,278.8488986618967,56.134309083082194,1.8661935792023465,4.805,72.23,4.252,43551.6,999.8,3077.78,4395.64,15176.51,145.85,250.65,22.907,140.28,219.41,412081.0,590.65,169.0,343.21,1778.8
22360000.0,315.2796,294.3598665727815,0.014890524395415437,281.92,333.13,308.17949699184874,279.55550300815116,50.582941296788704,2.091702451863142,4.805,70.56,4.126,40651.3,950.8,2761.52,4354.18,15027.77,143.43,246.46,22.611,139.03,212.46,412802.0,573.14,167.18,357.48,1778.2
38280000.0,314.564,294.3506563308151,0.01483060517423382,284.0,329.37,306.0697418028986,280.36625819710133,49.43612876768504,3.952527286213847,4.985,70.29,4.1135,42870.6,899.4,2976.05,4357.73,15012.18,142.94,243.39,22.204,138.72,211.13,416000.0,575.43,167.79,355.7,1763.8
41370000.0,313.94960000000003,295.19978612607434,0.015282571599006412,283.52,331.62,305.2013259663077,280.80067403369225,54.61906514538092,3.7253545485991024,5.105,71.97,4.2445,47282.8,932.6,3398.65,4432.99,15333.47,146.06,253.16,22.337,140.8,219.0,416400.0,589.35,173.13,364.72,1751.4
19550000.0,313.3214,296.7413574912937,0.015330273093805333,294.17,324.35,305.78179409013484,280.4672059098652,60.448662640207075,8.264755959137338,5.335,72.61,4.28,47748.0,925.6,3569.43,4473.76,15515.91,148.79,252.33,22.794,143.61,222.42,419120.0,586.5,174.41,373.06,1756.7
28360000.0,312.6596,297.9842255695562,0.015327118459569187,299.35,323.17,307.1920402857434,279.9079597142566,64.87037037037035,7.330985915492949,5.46,72.61,4.404,48130.6,932.9,3611.9,4480.7,15503.53,149.03,251.94,23.801,144.43,223.41,419785.0,582.87,173.79,373.92,1794.8
21850000.0,311.9018,298.26203702039373,0.013797116893625996,299.56,310.11,307.81331361383405,279.9776863861659,65.62382914949418,5.738572234762995,5.26,70.46,4.319,47077.5,941.1,3428.87,4443.05,15382.9,148.12,248.16,23.885,142.54,222.42,416996.0,577.76,172.5,374.4368,1807.1
23650000.0,311.045,298.06633901725627,0.013847078590763015,298.58,308.13,308.0198426241442,280.0471573758558,57.860131500298834,0.958629363973218,5.231,70.45,4.365,44949.5,960.2,3284.52,4468.73,15434.5,149.55,247.67,23.796,142.33,221.52,420801.0,589.29,172.86,374.4368,1794.4
19630000.0,310.097,297.70382532229377,0.013832235958830237,294.8,309.16,308.0786912194956,280.0743087805044,65.56784827274772,-1.2159679305161375,4.938,69.72,4.45,44842.8,959.6,3207.27,4458.58,15440.75,148.97,245.42,23.9,140.88,224.78,417954.0,598.72,173.46,374.4368,1792.1
19930000.0,309.21659999999997,297.6340060419409,0.013832768963453236,294.3,310.76,308.26756964848744,280.1254303515126,65.1428571428571,-0.7711309921217824,5.031,68.14,4.284,46385.6,977.5,3423.51,4493.28,15561.05,154.07,251.62,24.177,143.54,221.77,420285.0,597.54,174.21,374.4368,1800.0
17373000.0,308.4384,298.0303128047192,0.013865392582878694,299.87,307.41,308.8633460687184,280.2396539312817,68.05104910231448,0.5459173420858665,4.914,69.3,4.2325,46061.4,979.1,3495.1,4514.07,15620.85,155.11,251.29,24.056,143.69,223.39,420719.0,606.05,176.28,374.4368,1793.5
17373000.0,307.671,298.50872621937776,0.013869216074801466,305.22,308.23,309.49854460159224,280.84245539840776,59.54533004656253,2.1506105834463884,4.712,69.29,4.331,49999.0,1024.5,3936.29,4535.43,15652.86,154.3,244.52,24.802,143.74,228.43,424201.0,590.53,173.9,374.4368,1833.7
17373000.0,306.9726,298.9150760317812,0.013862494270462634,304.82,307.29,309.44307078653895,282.70192921346114,52.87172941927242,2.3275569147128694,4.641,69.99,4.2995,49274.3,996.9,3786.19,4536.95,15604.25,153.65,244.13,23.918,143.29,223.96,428640.0,588.55,173.16,374.4368,1811.5
18980000.0,306.27479999999997,299.36352587304566,0.01375493737475634,299.79,304.21,309.8927074890885,283.5252925109115,53.56806035837783,0.653616567179105,4.615,68.59,4.274,48819.4,1002.4,3832.73,4524.09,15611.57,152.51,244.7,24.221,145.22,224.41,430000.0,582.07,173.95,374.4368,1816.0
26290000.0,305.66380000000004,299.75067573873093,0.013727167174727276,296.99,302.75,309.0736439059278,286.3403560940722,55.34326424870468,-1.094292641373451,4.377,68.5,4.37,47130.4,1016.9,3430.74,4522.68,15582.51,151.83,245.24,24.006,144.7,223.85,429900.0,569.19,173.54,374.4368,1818.1
17373000.0,305.11960000000005,300.3413410096954,0.013157294459990755,295.71,296.31,308.3246069881872,289.0483930118127,65.25511975008669,-0.40351682960436674,4.305,69.21,4.371,46992.7,1004.9,3225.67,4528.79,15605.09,153.12,243.64,24.006,144.59,226.88,429720.0,566.18,171.08,374.4368,1812.2
22610000.0,304.395,300.2457500851269,0.01319726211862923,297.25,292.88,305.9718078366131,293.02119216338696,58.42137973896833,-0.02334967810800892,4.37,68.74,4.3235,49064.3,1007.4,3273.58,4509.37,15432.95,148.6,237.31,24.11,144.0,226.36,430901.0,558.92,167.48,372.63,1819.5
17670000.0,303.637,300.06794237972275,0.013188280799954658,300.21,294.23,305.720511903279,293.76448809672104,48.56828193832594,0.7070945149668217,4.184,67.42,4.252,46831.6,978.5,3093.54,4469.91,15278.52,147.54,233.72,23.55,141.44,220.68,429715.0,550.12,165.8,364.38,1795.2
20010000.0,302.956,300.36672047515003,0.01329151753948855,301.14,294.85,305.9345549028495,293.81644509715045,43.53083434099148,2.1304656589225868,3.897,68.36,4.27,48994.5,996.5,3228.15,4496.19,15368.92,148.36,237.07,23.775,142.08,222.13,432354.0,547.58,164.96,368.39,1791.0
18180000.0,302.2796,300.7133788635885,0.013291995301427674,301.15,294.85,306.2073647398725,293.8496352601275,45.603517186251025,1.8065601345668592,3.896,67.54,4.26,47714.7,1013.0,3173.26,4486.23,15357.68,149.62,236.16,23.894,141.26,217.93,430700.0,553.41,165.29,365.51,1808.5
22830000.0,301.6926,301.3190128845749,0.013267138651217057,301.83,293.11,306.80079342853116,293.8632065714688,61.035422343324136,1.4789647246927107,3.945,65.64,4.221,49539.7,1015.9,3319.49,4479.54,15312.82,149.71,235.43,23.656,140.04,219.58,425000.0,553.33,163.29,363.35,1806.3
40820000.0,301.11719999999997,301.78685705617875,0.012919627913865495,301.88,288.76,306.96274350444867,294.65725649555145,68.8877498718606,1.0692701069270116,3.851,62.32,4.1255,49324.0,995.7,3284.21,4441.67,15092.57,148.19,226.75,23.112,137.43,208.16,430007.0,546.88,160.0,359.37,1784.0
29850000.0,300.4652,301.01503289368975,0.013259196062206543,303.59,283.11,306.61733960290354,295.2496603970964,52.052672347017825,-1.4544247052963644,3.83,63.69,4.0405,46755.9,972.8,3184.82,4405.8,14933.93,146.7,224.49,23.23,135.68,197.98,428994.0,543.71,159.39,355.12,1783.1
21810000.0,299.6474,299.4327201408144,0.01331973814058129,299.72,289.1,307.7639377130106,293.1890622869895,39.24802110817943,-3.677566842262192,3.852,65.46,4.117,44723.8,998.6,3016.91,4400.27,14857.92,146.36,229.66,23.422,135.45,190.4,430651.0,521.87,160.06,355.45,1784.4
20080000.0,299.022,298.4553785806891,0.012511346720267965,299.09,281.92,307.50729377072764,292.2317062292724,38.00067317401546,-2.9150655889757515,3.837,66.59,4.2015,44691.6,996.2,3014.58,4448.08,15002.83,150.19,221.9,23.659,136.66,194.58,435610.0,518.91,162.1,358.45,1787.8
22520000.0,298.4506,297.86224341442926,0.012481419788037854,302.01,284.0,306.96920236747377,291.7477976325262,39.20792079207925,-2.961230607068732,3.946,67.29,4.32,45996.3,1023.1,3147.65,4479.66,15140.77,151.12,228.72,23.791,138.31,199.5,435370.0,517.92,164.95,366.56,1789.8
18250000.0,298.10540000000003,297.0911290429786,0.012540477518696243,302.62,283.52,307.15365095077567,290.86934904922424,37.04744069912615,-2.292139330041376,3.861,68.44,4.3825,47809.1,1028.2,3322.43,4468.0,15136.68,149.1,239.06,23.779,137.73,201.88,433124.0,515.92,164.7,363.18,1778.2
17373000.0,297.739,295.9709553440588,0.010653746083051483,304.65,294.17,307.7473565568363,289.55764344316367,32.52906976744188,-3.1027449931458673,3.933,69.09,4.35,44403.4,1020.1,3043.61,4460.84,15088.98,148.89,240.75,23.116,137.19,199.05,436545.0,510.72,165.18,362.65,1751.8
17373000.0,297.2948,294.58311606035744,0.010220654168384325,304.36,299.35,308.65083626982175,287.7781637301782,29.93818865896263,-4.986589848018275,4.059,69.25,4.36,45564.3,1017.9,3163.66,4447.7,15027.76,145.86,235.94,23.488,136.28,196.99,438160.0,512.4,164.61,359.96,1753.3
18620000.0,296.8084,293.33032897414864,0.01021344294455019,296.77,299.56,309.3649508865418,285.98304911345815,26.187170230491546,-5.346639349679472,4.089,68.29,4.346,45593.8,989.2,3140.71,4436.75,15053.58,145.6,236.66,23.392,136.81,199.36,434610.0,515.84,166.03,361.13,1731.7
17373000.0,296.4268,292.56104759351035,0.010310946851718938,290.73,298.58,309.4177418389333,284.7422581610667,33.26476638260354,-5.356967011324465,4.06,66.48,4.282,46284.3,973.6,3162.93,4432.35,15133.11,146.09,237.92,23.269,136.91,202.95,431881.0,519.97,167.09,361.61,1726.5
17373000.0,296.0514,292.0839633483549,0.010113075266498774,293.08,294.8,309.12682345108925,283.8651765489107,36.05560382276281,-4.8955184649757015,4.14,68.28,4.339,42795.4,974.9,2889.43,4436.52,15109.36,146.14,233.03,24.326,135.74,203.66,430160.0,520.55,167.25,363.51,1763.1
17373000.0,295.696,291.689507448608,0.010111669640682731,294.6,294.3,308.71290528717117,283.1160947128288,30.281023050205192,-2.4429693028271027,4.14,69.09,4.334,40867.2,1008.4,2827.21,4429.1,15181.64,147.06,238.21,25.292,136.25,206.37,421306.0,524.89,168.8,362.97,1808.9
17373000.0,295.342,290.8926601488222,0.009572336865219723,292.85,299.87,308.2855304663435,282.0114695336564,26.35749926621655,-1.4515185911326722,4.158,68.15,4.3215,39736.9,1024.1,2725.29,4402.68,15083.39,146.95,236.97,25.461,135.13,202.74,419962.0,517.35,167.74,358.92,1814.5
17880000.0,295.0294,290.31225089515726,0.008884228304921037,289.81,305.22,307.61347649854025,281.20752350145966,23.154670750382863,-2.0335744506619235,4.027,70.56,4.3755,38130.3,1049.9,2506.65,4423.15,15061.42,147.36,236.58,25.582,135.63,198.15,423706.0,510.82,168.31,351.24,1814.1
17373000.0,294.7996,289.4672892189792,0.008950338222430045,286.95,304.82,306.5958001556817,280.3481998443184,21.81188690132717,-3.319755600814678,3.935,71.26,4.418,39168.4,1058.9,2608.04,4387.11,14963.62,145.52,236.56,25.575,134.85,197.5,418695.0,515.15,166.57,351.95,1822.2
20940000.0,294.6402,288.76616780067474,0.008542407631339918,286.44,299.79,306.0409003581938,279.42209964180614,28.166421207658416,-2.7112856411131925,3.914,73.95,4.4655,42203.4,1051.5,2460.95,4395.26,14959.9,145.86,229.07,25.547,134.73,194.99,418900.0,517.57,166.38,356.3,1817.2
18170000.0,294.4856,288.4175266005709,0.008514158559343763,288.33,296.99,305.3358586488142,278.8681413511857,40.68692206076616,-1.1421276008419357,4.059,73.62,4.5075,40001.4,1070.6,2380.93,4419.15,15048.36,145.64,225.78,25.782,135.78,196.62,420676.0,514.25,180.0,358.32,1835.8
33570000.0,294.313,288.0794455850985,0.008493394821329695,289.46,295.71,303.9270661418584,278.6979338581416,33.381782945736575,-0.2543997212057669,4.044,72.39,4.482,40003.2,1058.1,2299.11,4400.65,15018.1,144.98,215.66,24.877,136.09,195.03,418975.0,519.3,181.52,373.28,1799.7
33600000.0,294.1468,287.84260780277566,0.008421984241888867,289.52,297.25,302.0965469722698,278.9204530277303,29.269547325102877,0.03491132523392171,3.971,71.65,4.5445,39452.0,1049.5,2300.22,4401.46,14956.97,146.77,214.93,24.649,131.9,192.08,422309.0,518.91,181.32,367.81,1799.8
23180000.0,294.0656,288.0283604485025,0.00836998209058861,286.51,300.21,299.21889020882395,280.23810979117616,40.594059405940556,0.2497138695245038,4.102,71.91,4.585,37276.6,1070.0,2229.53,4422.23,15125.95,148.99,219.21,25.318,134.04,192.94,419500.0,516.49,184.99,372.46,1799.2
22770000.0,294.0838,288.2809203795021,0.008354795190928766,287.12,301.14,295.53059302855877,282.4574069714412,49.606299212598465,0.07254888412908667,4.06,72.07,4.4,33603.3,1061.4,2123.61,4411.8,15111.79,148.56,214.46,25.233,133.01,195.58,419000.0,515.41,182.83,369.79,1801.8
23380000.0,294.14439999999996,287.9515480134249,0.008584306711809117,284.82,301.15,293.9872343351183,282.9377656648817,47.80487804878049,-1.1674495717048927,4.003,71.91,4.3375,32298.9,1090.6,2024.58,4367.48,14940.17,146.8,216.42,25.381,128.42,195.94,417800.0,511.77,181.9,351.19,1805.4
24360000.0,293.99039999999997,286.94361754982106,0.00896692411798682,284.91,301.83,294.24298124991526,281.7490187500847,38.88888888888885,-1.7835328609821732,3.959,70.3,4.272,32131.4,1075.3,1994.49,4358.69,14842.63,145.4,218.43,25.255,127.55,194.1,420055.0,513.63,179.26,346.23,1803.4
26260000.0,293.9384,285.77075331138707,0.009001518458140427,286.5,301.88,294.1954671839855,280.4205328160145,30.301705290773967,-2.716634159933129,3.876,67.42,4.263,29793.8,1065.2,1786.07,4323.21,14728.21,146.15,220.17,24.995,126.21,186.12,416244.0,531.05,178.66,341.66,1811.4
32940000.0,293.7986,284.4229451096352,0.008922396476161294,286.22,303.59,293.86570172333893,278.99129827666115,24.11642411642414,-2.742082718910188,3.779,66.42,4.2015,30837.2,1071.4,1818.07,4258.63,14549.09,142.45,215.41,25.144,124.58,187.8,410450.0,532.28,177.48,336.95,1809.2
26190000.0,293.7432,283.8578766312298,0.00921682150549595,286.54,299.72,293.02614651652823,278.6208534834718,34.18680129823301,-1.4601102102418384,3.674,71.81,4.323,31394.0,1108.5,1878.2,4327.16,14681.38,146.39,214.74,25.795,126.97,181.61,417601.0,530.31,178.68,341.16,1815.0
22600000.0,293.48040000000003,283.4228186879636,0.009234566421618786,289.05,299.09,292.6342128073755,278.1347871926245,39.03999999999997,-1.909249563699833,3.614,71.65,4.323,31840.5,1137.7,1917.21,4360.03,14794.69,148.48,216.87,26.394,127.0,189.66,421350.0,542.95,181.56,344.46,1829.0
23110000.0,293.1436,283.2823850436615,0.009071565938638853,289.67,302.01,292.481953171979,277.84304682802104,41.090065713181275,-1.2962057158829032,3.66,73.13,4.2675,32820.7,1128.1,1994.64,4374.3,14900.44,149.15,217.79,26.271,128.24,198.41,418500.0,547.95,184.08,347.63,1825.0
26120000.0,292.772,282.9281719600213,0.009054355851585916,286.14,302.62,292.4127844870864,277.3662155129136,42.350597609561795,-1.9403922663502438,3.696,75.25,4.307,32728.1,1111.2,1940.72,4369.21,14874.54,145.64,222.85,26.14,127.34,202.5,419820.0,540.68,183.87,352.09,1809.9
18930000.0,292.34680000000003,282.0653762738642,0.009084349802080621,281.4,304.65,292.39470579089283,276.28329420910717,36.763167073596016,-4.058121432278162,3.749,74.1,4.316,33113.0,1123.0,2035.09,4384.63,14877.89,144.5,228.57,26.239,126.98,205.13,420937.0,537.31,185.93,353.16,1805.9
23920000.0,292.0096,281.430703000962,0.009128729020326472,279.32,304.36,291.9236942429102,275.6023057570899,34.548736462093856,-4.049435564608006,3.674,74.56,4.3455,33797.4,1095.7,2145.89,4369.55,14826.09,145.11,218.98,26.234,125.52,200.5,422000.0,535.98,185.97,350.42,1810.6
24620000.0,291.672,280.8136717700448,0.008132773172848443,277.01,296.77,291.31572826994545,275.0002717300546,34.25196850393698,-3.0474592856643445,3.688,72.94,4.2645,32866.3,1074.5,2120.22,4320.82,14722.14,143.24,217.6,25.987,125.04,199.03,411840.0,530.76,186.57,345.65,1800.2
23260000.0,291.2732,280.677722266961,0.007627221836917641,280.75,290.73,290.94817522385995,274.70982477614007,39.03086624626616,-0.522388059701484,3.596,72.2,4.3225,33867.8,1081.9,2316.57,4358.13,14810.53,144.57,214.88,26.129,126.47,203.72,419401.0,535.96,184.83,350.49,1802.1
26470000.0,290.72180000000003,280.21191884127467,0.007518416944295851,281.03,293.08,290.5254074915818,274.1855925084182,30.93645484949829,-0.5978805670915133,3.7,75.16,4.276,33813.4,1087.7,2154.78,4352.34,14727.63,139.96,226.3,26.501,125.26,204.87,420000.0,533.98,175.55,354.7,1783.3
17373000.0,290.05740000000003,278.88700825030935,0.008236210265716496,282.51,294.6,291.074419144526,272.3145808554739,24.42683272006792,-1.9529980867116548,3.661,75.23,4.236,33543.6,1080.9,2109.11,4319.94,14560.05,137.27,225.97,26.1,122.44,202.12,421005.0,533.54,171.65,354.39,1776.8
21660000.0,289.4796,277.6582377502618,0.008213061409553557,280.98,292.85,291.3993273804667,270.5886726195334,26.553846153846138,-3.5084594835262717,3.65,73.47,4.289,35026.9,1072.9,2273.84,4297.5,14554.8,136.96,226.57,26.194,122.09,200.02,418601.0,528.21,172.01,347.71,1771.6
