Amazon_Vol.,Amazon_Price_MA_50,Amazon_Price_EMA_12,Amazon_Price_Volatility_30,Amazon_Price_Lag_7,Amazon_Price_Lag_30,Amazon_Price_BB_Upper,Amazon_Price_BB_Lower,Amazon_Price_RSI_14,Amazon_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Meta_Price,Gold_Price
59900000.0,134.9444,128.13052072763128,0.024581556141799164,124.72,138.6,133.37763409865642,123.90136590134358,43.66863905325444,0.9065332916536439,2.637,90.03,3.696,26581.9,934.1,1593.1,4320.06,14701.1,174.79,244.88,317.01,23.844,130.25,416.1,546215.0,379.81,299.08,1945.6
68130000.0,134.59040000000002,128.3150560003034,0.0245882647713118,129.46,138.07,133.43248412816854,123.93951587183146,45.01197126895452,2.6754525246110106,2.61,89.63,3.696,26570.0,924.6,1584.03,4330.0,14694.24,173.93,255.7,319.53,23.687,130.44,410.17,551030.0,384.15,295.73,1939.6
44020000.0,134.3744,129.38812430794903,0.02606553469339971,127.12,137.0,134.6212787176853,123.46672128231471,60.132542727589815,6.527559055118104,2.733,90.28,3.776,27125.0,942.3,1622.28,4402.2,14969.92,175.49,262.59,320.77,23.836,133.74,422.39,556580.0,386.3,299.67,1967.1
60920000.0,134.2006,130.65610518364917,0.025680989639158325,125.98,133.09,136.05926738616273,122.64473261383726,65.7267539442766,10.351186658114164,2.848,91.2,3.747,27209.2,948.4,1643.08,4443.95,15191.23,179.07,266.5,328.65,23.456,138.04,435.2,563073.0,396.2,305.07,1953.7
41376000.0,134.0596,132.09055054001084,0.025823517214330113,125.98,132.71,137.84957570207158,121.59742429792843,68.8756281407035,8.12606210412481,2.728,91.48,3.779,26763.5,938.3,1636.92,4453.53,15225.37,177.97,265.28,329.06,23.498,138.21,439.66,562800.0,394.4,302.55,1953.4
102910000.0,133.9128,133.3673889184707,0.024719672023186492,125.98,127.74,139.67697633921782,120.83002366078217,73.85123966942146,10.438955317809938,2.644,90.77,3.801,26601.0,929.5,1641.31,4450.32,15202.4,175.01,274.39,330.22,23.386,137.4,439.0,559500.0,396.94,300.31,1946.2
62980000.0,133.87240000000003,135.11394446947523,0.021678123215148417,131.27,119.57,142.28952744696815,119.45647255303183,76.41621943947524,14.875377043975234,2.708,90.16,3.8215,26524.7,911.1,1626.49,4505.1,15473.89,175.74,276.04,338.7,22.994,138.1,455.81,561740.0,400.49,311.72,1932.8
59680000.0,133.83520000000001,136.61179916647905,0.021639555570506817,129.12,121.39,144.54273855963856,118.50526144036145,82.06435170436443,14.978568026670903,2.68,88.52,3.793,26223.0,905.2,1607.63,4467.44,15348.53,174.21,271.3,336.06,23.181,136.71,454.85,557955.0,412.24,305.06,1932.5
41880000.0,133.7818,137.32229160240536,0.019922791646123036,129.33,128.56,145.78584212792663,118.4371578720734,69.44169144367356,12.10509604699157,2.743,88.84,3.792,25834.5,912.8,1592.5,4461.9,15289.74,176.3,267.48,331.77,23.402,135.34,448.7,557415.0,434.69,301.66,1935.1
56360000.0,133.72119999999998,138.21116981741991,0.019673719011237902,135.29,126.56,147.2398462681592,118.4671537318408,76.81208053691273,9.011960082273163,2.608,87.29,3.807,25166.4,902.3,1551.89,4487.46,15461.87,179.36,273.58,337.94,23.383,136.92,451.78,555309.0,445.36,307.56,1947.2
41376000.0,133.5822,138.2140667685861,0.020713241188407738,137.63,125.17,147.75105418290866,118.98294581709133,68.2672233820459,7.055452292441133,2.605,87.51,3.7165,25909.5,894.8,1636.45,4457.49,15280.23,178.18,248.5,334.27,23.174,136.38,455.72,551405.0,442.8,297.89,1942.7
46100000.0,133.4826,138.15805649649593,0.0203059241379401,139.98,128.4,148.0360747248086,119.8869252751914,67.50221173695073,6.587798654604482,2.579,86.87,3.762,26249.8,909.6,1648.09,4451.14,15258.52,177.56,251.49,329.91,23.24,135.26,462.41,548930.0,443.14,298.67,1942.5
41376000.0,133.3258,137.7275862662658,0.020638856579187254,140.39,128.13,148.0750136334575,120.68398636654244,62.8846153846154,0.051740705151903654,2.51,87.54,3.786,25758.0,915.3,1633.18,4465.48,15371.44,182.91,251.92,332.88,23.503,134.46,470.61,548660.0,445.76,299.17,1944.2
41376000.0,133.1552,137.65718837914798,0.0202709465179804,144.72,131.47,147.96943658056904,122.04456341943097,59.085402786190194,-0.2615708784421855,2.582,86.69,3.8485,25790.2,933.5,1634.46,4496.83,15508.24,189.7,256.49,333.55,23.873,135.77,485.2382,546627.0,448.68,300.15,1952.6
41376000.0,133.0658,137.72839016697137,0.020251669102808345,144.85,132.55,148.19922287684733,122.68077712315267,64.18663303909207,-1.3287612516073577,2.765,85.55,3.852,25803.2,968.7,1629.0,4515.77,15490.86,189.46,245.01,328.66,24.562,135.66,485.09,550000.0,439.88,296.38,1967.1
58300000.0,132.9548,137.77171475666808,0.01981344267774534,141.23,129.79,148.16509107545198,123.80390892454803,63.72549019607841,-1.695277441413201,2.768,83.63,3.822,25937.3,974.4,1645.82,4507.66,15501.07,187.87,258.08,327.76,24.812,136.17,485.2382,546725.0,433.68,295.89,1965.9
41376000.0,132.8442,137.3560663325653,0.019985009306241423,143.1,132.33,147.6907337143642,125.18726628563584,49.61538461538461,-6.668048645660585,2.796,81.63,3.844,27298.8,983.3,1705.22,4514.87,15462.43,187.65,256.9,328.79,25.104,135.88,485.2382,547348.0,434.67,295.1,1973.0
41376000.0,132.70080000000002,136.97974843524756,0.01996978905848436,138.23,131.83,147.045453325629,126.725546674371,44.85238455715366,-6.862271315153601,2.556,81.16,3.8295,27723.9,983.0,1729.69,4497.63,15376.55,184.12,257.18,328.41,25.139,134.57,485.2382,543593.0,429.99,297.99,1965.1
41376000.0,132.5094,136.38901790674794,0.019835149255642236,137.85,129.48,146.22128140452202,128.26571859547795,36.76470588235293,-5.72824470721518,2.579,80.1,3.7855,26118.9,969.1,1653.22,4433.31,15052.46,180.19,238.82,323.7,24.605,131.01,468.35,539605.0,418.06,290.26,1946.8
44150000.0,132.3798,135.90763053647902,0.01973527915106319,135.36,128.26,146.08298940141552,128.60301059858452,36.04696673189826,-6.87631027253669,2.54,79.83,3.779,26057.2,945.1,1653.74,4405.71,14941.83,178.61,238.59,322.98,24.583,129.88,460.18,540000.0,416.03,285.5,1939.9
41600000.0,132.24460000000002,135.28184122317455,0.01984860681906256,137.27,127.96,145.752427088546,129.20557291145397,21.5547703180212,-4.622730232221651,2.519,79.05,3.7875,26177.0,939.9,1660.89,4376.31,14816.44,176.38,230.04,319.97,24.575,129.78,471.63,537780.0,406.93,286.75,1947.1
41376000.0,132.19359999999998,135.31848103499385,0.020166102114066404,138.12,125.96,145.19619521653436,130.38080478346563,32.187857961053865,-1.69024301777293,2.497,78.89,3.8305,26436.2,935.1,1679.93,4436.01,15148.06,181.12,236.86,327.0,24.71,132.37,471.16,537150.0,427.55,294.24,1948.1
41376000.0,132.1386,135.15409933730248,0.020253325372949642,138.01,127.0,145.23212195024976,130.24087804975025,35.36073825503358,-0.8200354609929184,2.56,80.35,3.7825,26039.9,921.4,1634.29,4387.55,14908.96,177.23,233.19,322.46,23.763,129.08,456.68,531840.0,413.17,287.6,1926.0
41376000.0,132.1704,135.0811609777175,0.019898076562077597,135.07,124.72,145.20852312363394,129.96947687636606,31.20535714285718,-1.8867924528301883,2.632,80.72,3.7465,26126.0,910.4,1667.6,4399.77,14936.69,175.84,231.28,321.88,23.659,128.37,469.67,534700.0,408.29,289.9,1923.0
48500000.0,132.18060000000003,134.7948285196071,0.0188868742086512,134.91,129.46,145.02217182791375,129.47982817208626,36.80884676145343,-3.5476397335650223,2.551,81.25,3.706,26053.2,916.25,1661.26,4369.71,14694.84,174.49,215.49,316.48,22.733,127.46,432.99,535817.0,404.53,283.25,1916.5
46970000.0,132.3054,134.6694702858214,0.018549236742138236,133.14,127.12,144.6852879267899,129.1757120732101,40.010325245224564,-2.920078255198899,2.621,80.39,3.6915,26635.7,900.15,1683.89,4370.36,14715.81,174.0,219.22,316.88,22.715,129.92,433.43,535821.0,403.0,285.09,1915.2
41376000.0,132.6154,134.73109024184888,0.018465755608714687,133.26,125.98,143.31176481010482,129.5842351898952,49.19309961046183,0.0,2.592,79.38,3.6575,28726.3,891.3,1807.81,4404.33,14876.47,176.57,225.6,320.4,22.535,128.7,434.86,537497.0,415.45,294.29,1928.3
42590000.0,132.94099999999997,135.18323020464135,0.018709132014685954,131.84,125.98,141.74772553998284,130.43027446001716,51.071811361200375,2.0458083166555507,2.659,80.99,3.6675,29195.3,892.2,1828.98,4437.86,15037.65,177.45,232.96,321.86,22.656,129.78,439.4,538107.0,423.7,301.95,1935.2
47150000.0,133.18120000000002,136.0119640193119,0.018980915653894023,135.52,125.98,141.59492028239697,130.517079717603,55.91501690004825,5.580591858194395,2.795,82.51,3.7255,29426.7,906.8,1845.51,4489.72,15205.58,179.46,239.76,324.04,22.708,131.33,437.53,543150.0,427.78,306.19,1944.0
