Crude_oil_Vol.,Crude_oil_Price_MA_50,Crude_oil_Price_EMA_12,Crude_oil_Price_Volatility_30,Crude_oil_Price_Lag_7,Crude_oil_Price_Lag_30,Crude_oil_Price_BB_Upper,Crude_oil_Price_BB_Lower,Crude_oil_Price_RSI_14,Crude_oil_Price_ROC_10,Natural_Gas_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
440570.0,104.209,101.29917561213728,0.05214022434566915,115.68,96.23,123.51044569276125,86.76755430723877,47.05882352941176,-15.271389144434233,4.623,4.4855,37224.6,1092.4,2578.15,4225.5,13509.43,160.07,254.68,280.27,24.553,127.59,223.87,465515.0,367.46,144.83,198.45,1910.4
150380.0,103.8742,99.72545628719307,0.050932153198951884,107.67,101.96,123.22113863317895,84.98786136682105,41.251465416178185,-26.37833468067907,4.431,4.524,40000.1,1077.4,2779.56,4348.87,14009.54,167.3,285.66,287.93,23.992,130.4,236.42,472257.0,391.29,152.6,206.16,1899.8
212550.0,103.6612,98.50000147377875,0.050885319503410284,110.6,103.28,122.57079788856909,83.60220211143091,35.96869509662994,-23.149078726968174,4.486,4.5265,40552.8,1091.9,2894.03,4380.26,14171.74,168.88,292.12,290.73,23.875,132.54,245.07,470655.0,386.67,154.65,207.71,1902.0
401450.0,103.431,97.75538586242818,0.050588025963776685,103.41,99.27,122.4471582063289,82.62184179367112,39.90196078431372,-19.035269709543577,4.717,4.5395,43883.6,1062.9,3118.9,4475.01,14603.64,172.55,307.8,299.5,23.605,137.74,265.11,474444.0,398.08,158.1,216.54,1871.5
442640.0,103.1786,96.88071111436231,0.050629246941971566,95.72,100.28,122.44072585691212,81.53727414308788,36.16702711695224,-14.488715519643359,4.306,4.5345,44544.4,1020.2,3182.27,4471.07,14620.82,172.79,307.48,300.47,23.342,136.61,264.95,473980.0,407.46,156.51,221.0,1856.2
467070.0,102.9806,96.66214017369118,0.04908287977109366,91.59,107.82,122.43252420091146,81.58747579908855,20.886597938144334,-13.688969258589513,4.195,4.507,42550.3,1028.7,2929.31,4401.67,14268.59,168.88,291.92,295.0,23.848,135.53,242.67,472410.0,396.57,155.17,217.7,1869.4
554420.0,102.80220000000001,96.11411860850792,0.04892652266425962,92.81,104.24,122.51045735895401,81.17554264104596,21.756872852233656,-9.970022241562715,3.941,4.5085,42388.4,1019.6,2927.63,4418.64,14253.84,168.64,286.67,295.04,23.369,134.28,239.49,479370.0,391.31,153.29,219.55,1842.1
492090.0,102.5658,95.15502343796824,0.04912666393252806,92.1,105.96,122.5212487989843,79.85175120101569,21.99305254016498,-6.101128290848312,3.959,4.658,43521.0,1043.0,3071.83,4504.06,14705.64,172.12,301.52,302.38,23.522,138.62,258.24,480105.0,406.27,159.0,228.07,1837.4
445620.0,102.38820000000001,94.30963521674235,0.04679797929754542,91.07,113.9,121.76936181893544,78.63663818106457,26.469819702116524,-2.107216945081347,4.009,4.602,44388.9,1038.1,3243.62,4587.18,15056.96,176.28,310.67,311.21,23.341,141.59,267.05,483900.0,412.89,161.19,232.0,1836.6
467390.0,102.134,93.54815287570506,0.04678432774128946,91.76,112.34,121.27466520845982,77.46533479154019,20.202020202020208,-3.7172718457062826,4.248,4.4645,44038.2,1036.9,3115.88,4521.54,14747.03,174.83,307.33,304.56,23.2,139.4,251.08,482030.0,403.53,161.41,220.18,1827.9
497750.0,101.88459999999999,93.20536012559658,0.0467602955563337,93.66,114.93,120.22543969357955,76.77656030642046,30.121670503123966,-0.846905537459286,4.232,4.4675,43833.9,1020.7,3140.18,4483.87,14571.25,171.66,302.45,300.95,23.076,139.2,247.28,474900.0,402.1,157.94,224.91,1821.8
410930.0,101.6758,93.06761241396634,0.04669182688899341,92.07,111.76,115.26088885477223,78.60211114522777,42.80894137494729,1.3615899857252867,4.572,4.49,41567.6,1024.6,2994.99,4500.54,14694.35,172.39,307.77,305.94,22.475,143.29,243.19,473364.0,410.17,157.64,237.09,1807.8
465770.0,101.43,92.63721050412536,0.04676099591605027,95.46,112.12,110.64390933871948,80.3060906612805,46.947271045328385,-1.623801220575427,4.888,4.472,37287.8,1030.3,2692.8,4477.44,14501.11,172.9,297.05,301.25,22.375,143.09,239.48,472536.0,405.6,138.85,237.76,1804.1
456860.0,101.031,91.96379350349069,0.04548737481946084,93.1,104.7,106.236396647861,81.971603352139,39.84828201695673,-5.765534913516968,5.501,4.4935,36890.2,1043.2,2681.0,4589.32,15139.74,175.84,301.89,313.46,22.707,148.0,252.42,479500.0,429.48,150.61,323.0,1810.3
376840.0,100.656,91.38474834910751,0.045438155688906565,89.88,102.98,103.70398515963537,82.55701484036463,41.03860294117649,-4.2033235581622534,4.751,4.4315,38709.7,1022.6,2787.16,4546.54,15019.68,174.61,310.42,308.76,22.595,137.64,246.38,471184.0,457.13,151.19,319.0,1801.5
359080.0,100.33400000000002,90.88709475693712,0.04330042311991899,89.66,95.04,98.89758206661398,85.11841793338604,42.97401347449474,-7.657657657657646,4.874,4.3265,38498.6,1019.9,2686.82,4515.55,14930.05,174.78,312.24,310.98,22.393,135.3,244.86,469805.0,427.14,149.57,313.26,1796.4
436170.0,100.0584,90.26138787125448,0.043254379704692716,89.36,96.44,95.96033965919953,86.39666034080047,38.468720821661975,-6.745435016111712,4.639,4.3125,37745.1,1006.4,2545.95,4431.85,14454.61,170.33,282.12,308.26,22.301,133.35,228.4,469880.0,384.36,143.98,301.71,1786.6
427800.0,99.9048,89.69963589106149,0.04114209004883423,91.32,103.01,95.41812221689241,86.02787778310756,32.13380638621389,-3.6381842456608804,4.283,4.4235,37164.3,1021.8,2424.66,4326.5,14003.11,159.22,276.37,299.84,22.676,129.01,219.44,461200.0,386.7,139.64,294.64,1793.1
459640.0,99.6866,89.3381534462828,0.039295035517489564,92.31,109.33,95.41934691863382,85.60265308136617,37.5,-2.57639973232211,4.277,4.515,36800.4,1045.9,2461.41,4349.93,14172.76,159.69,312.47,296.71,23.807,129.23,227.72,463652.0,359.7,138.87,294.63,1829.7
507220.0,99.47800000000001,88.76305291608544,0.039127522245325154,90.27,106.02,95.39544132223253,84.90555867776746,21.403712296983755,-4.207699194270376,4.053,4.45,36950.6,1025.5,2458.07,4356.45,14149.12,159.78,306.13,288.49,23.896,126.93,223.24,461919.0,366.42,139.99,300.15,1852.5
511700.0,99.21959999999999,87.92412169822614,0.03882767513084873,88.26,108.7,95.68988178244052,83.73211821755945,21.490972626674434,-8.77135348226018,4.027,4.4125,36686.3,1020.3,2441.01,4410.13,14509.58,161.62,310.0,296.37,23.8,130.8,233.72,456901.0,387.15,144.54,308.71,1841.7
509100.0,98.8832,87.49579528311443,0.0280562461641592,88.2,123.7,95.69039029121342,83.13860970878659,34.9809885931559,-7.767305817354564,3.999,4.524,36475.5,1035.1,2571.29,4397.93,14438.4,162.41,314.63,296.03,24.32,130.35,233.74,458675.0,397.5,142.64,303.17,1831.8
66429.0,98.5556,87.40413447032759,0.028328618923131835,88.15,119.4,95.44135528247155,82.90164471752844,42.032332563510415,-3.733244710313488,3.802,4.5825,40715.9,1050.8,3004.72,4482.73,14846.46,164.51,332.09,301.6,24.716,133.31,241.5,467390.0,508.25,151.67,316.56,1842.6
113150.0,98.30940000000001,87.33580609027719,0.028109711529733652,86.82,115.68,94.80531818505928,82.8676818149407,42.974238875878186,-1.4729209154770162,4.031,4.47,41677.8,1028.4,3083.65,4532.76,15047.84,166.23,331.88,303.33,24.231,135.12,250.67,473440.0,515.86,156.3,319.59,1843.2
364440.0,97.98019999999998,86.79491284561915,0.02625385867099728,86.61,107.67,94.5889925086376,82.25900749136241,29.463307776560782,-4.965986394557831,4.262,4.4205,43073.3,964.6,3307.9,4662.85,15611.59,173.07,349.87,310.2,22.918,139.48,269.42,485379.0,525.69,162.14,331.9,1816.5
364770.0,97.46620000000001,86.07569548475466,0.025479566442012165,87.35,110.6,93.59464949092751,81.91935050907247,23.14180284659986,-6.840612592172435,4.27,4.546,42560.0,972.2,3238.03,4659.02,15495.62,172.19,343.85,304.8,23.162,138.59,265.75,483872.0,519.2,161.21,326.48,1821.4
420620.0,97.0342,85.54712694863855,0.023367145210997947,85.6,103.41,92.9286268303394,81.53937316966062,28.13753581661888,-4.814558857406115,4.857,4.5765,43901.0,980.1,3370.89,4712.419,15905.1,175.53,368.74,318.27,23.207,141.43,279.99,481700.0,537.22,165.21,333.26,1827.3
481820.0,96.5394,84.88141511038646,0.019749919555005793,83.31,95.72,92.94752285100073,80.65447714899928,29.12218268090149,-6.223299849901864,4.249,4.429,42733.2,973.2,3237.89,4712.419,15844.12,175.08,354.8,314.98,22.812,139.74,278.17,480340.0,540.84,165.36,334.37,1818.5
389960.0,95.82599999999998,83.8581204780193,0.01936113608010205,85.14,91.59,93.31112477639587,79.14787522360413,24.810510358767004,-10.440755580995987,4.079,4.352,41832.2,933.6,3085.43,4670.29,15614.43,172.19,352.71,314.27,22.462,138.67,274.0,477165.0,539.85,161.49,328.07,1798.8
414430.0,95.15720000000002,83.09533271217018,0.019224439461886227,86.9,92.81,93.33829850500733,78.07470149499265,27.339539441450242,-7.827102803738306,3.916,4.41,41546.7,956.5,3195.31,4677.02,15592.19,172.17,342.32,314.04,22.409,137.02,272.47,480000.0,541.06,162.55,331.79,1797.4
476670.0,94.4478,82.53605075645169,0.019348278593483516,86.96,92.1,92.75183896244747,77.47516103755254,31.262729124236202,-4.621293962309458,3.812,4.3545,43097.5,960.7,3407.77,4696.05,15765.36,172.0,354.9,313.88,22.19,137.75,281.78,473153.0,553.29,163.25,332.46,1789.2
397900.0,93.7696,81.81511987084373,0.019522944528359155,83.82,91.07,91.89697853523742,76.88402146476258,29.18250950570335,-8.562367864693455,3.882,4.4135,43425.9,1001.9,3535.86,4700.58,15771.77,174.92,362.71,316.38,23.17,137.77,276.04,467274.0,567.52,164.36,324.17,1825.1
372850.0,93.06700000000001,81.07279373686777,0.019404002919298582,82.12,91.76,91.39091201782156,76.06208798217844,25.51984877126648,-11.40391254315306,3.717,4.475,45837.3,971.2,3789.52,4712.419,16279.73,179.7,383.2,329.01,23.056,144.4,292.9,465725.0,591.15,167.52,336.53,1814.6
317630.0,92.4946,80.3046716235035,0.01877917877516401,82.64,93.66,91.18992186315992,75.04507813684006,26.574803149606254,-12.5114995400184,3.815,4.4215,46430.2,954.0,3764.24,4712.419,16501.77,182.01,399.93,334.75,22.81,144.99,301.21,454300.0,597.37,170.4,338.54,1800.1
237120.0,91.9392,79.52087598911834,0.018702065574282438,81.22,92.07,90.90087701421184,74.03512298578813,28.5714285714285,-10.272011453113816,3.73,4.4635,46219.5,966.2,3677.85,4712.419,16320.08,177.57,352.26,336.32,23.352,144.85,294.11,450662.0,602.44,166.72,336.35,1828.6
231160.0,91.5782,79.1315104523309,0.01778183550125492,78.23,95.46,90.23605043159446,73.58394956840553,28.38196286472143,-6.246955674622512,3.561,4.3925,47123.3,964.6,3709.57,4712.419,16429.1,178.2,356.78,339.32,23.06,146.2,295.86,452700.0,612.09,168.64,344.36,1814.1
283560.0,91.1806,78.73589345966461,0.01746413190686384,78.9,93.1,89.71357596547129,73.08042403452872,20.490867579908596,-7.357212003872215,4.024,4.41,46461.7,969.7,3627.93,4712.419,16491.01,179.38,362.06,341.95,22.858,146.65,300.01,452102.0,610.54,169.2,342.94,1805.8
249730.0,90.64,78.31190985048545,0.016634809861482355,79.46,89.88,89.13789537637913,72.59310462362086,19.567627494456744,-6.451612903225801,4.055,4.4295,47545.2,979.8,3791.69,4712.419,16488.66,179.29,362.82,341.25,23.121,146.69,303.22,449570.0,610.71,170.66,346.22,1810.9
268490.0,89.9648,77.89007756579538,0.01662516679350657,77.85,89.66,88.27794269885993,72.27505730114007,23.056825604180233,-3.4002300907580385,4.06,4.4695,50678.2,971.0,4036.24,4712.419,16567.5,180.33,364.65,342.45,22.989,147.91,309.45,447110.0,613.12,169.67,346.18,1808.8
270220.0,89.32019999999999,77.25929640182686,0.01693928341099057,76.99,89.36,87.7759011769374,71.59609882306262,22.936972059779038,-6.476552598225604,3.731,4.3895,50801.0,972.2,4110.14,4712.419,16308.21,176.28,355.67,334.69,22.94,146.92,296.4,444654.0,614.09,171.07,335.24,1811.7
306710.0,88.6014,76.56709695539196,0.0161302969140221,76.08,91.32,87.62069898010728,70.69630101989273,18.930817610062874,-8.43191542914673,3.976,4.389,48599.7,963.7,3979.54,4696.56,16180.14,175.64,336.29,333.2,22.819,146.41,294.0,444588.0,614.24,171.04,330.45,1802.2
358780.0,87.54979999999999,75.72908203917781,0.015977914745328173,75.21,92.31,87.15296736130729,69.7620326386927,18.67245657568236,-8.644829800899156,3.869,4.3425,48902.0,924.4,4016.59,4649.23,15986.28,172.99,312.84,327.29,22.529,143.47,290.75,443000.0,604.92,170.42,334.2,1788.7
66429.0,86.52640000000001,74.57537711007353,0.016855023051592692,76.99,90.27,86.40983118168779,68.63816881831221,18.789013732833922,-11.378101052084677,3.834,4.29,46895.2,922.6,3938.8,4568.02,15627.64,169.75,299.98,319.91,22.291,141.61,277.19,437445.0,593.74,167.08,325.45,1794.6
78130.0,85.63,74.00378063160068,0.01877097530197791,76.56,88.26,84.89419714875636,68.54380285124365,27.641824249165694,-6.861198738170349,3.69,4.2925,46172.2,932.9,3878.29,4620.64,15801.46,171.14,310.86,323.8,22.533,141.73,278.01,443304.0,586.73,170.02,333.79,1804.9
142540.0,84.9242,73.75396822673903,0.01945525769671612,75.98,88.2,83.81538787696347,68.47861212303651,31.309398099260818,-3.7627975003324043,3.766,4.3025,47628.2,927.1,3956.62,4668.67,15863.94,172.26,308.97,324.9,22.485,144.45,283.87,454550.0,591.06,168.87,334.9,1798.2
294340.0,84.1296,73.31028080724073,0.01959833261941649,75.57,88.15,83.05601355060162,68.11298644939839,31.475583864118903,-7.949084296661891,3.802,4.1805,48871.5,894.1,4019.24,4709.84,16289.59,179.3,325.33,334.65,21.545,146.44,304.59,443702.0,605.04,173.31,341.66,1764.5
359450.0,83.47599999999998,72.9133145292037,0.019559314307267078,73.79,86.82,81.97553411552178,68.00246588447823,32.72626931567329,-7.614942528735624,3.747,4.255,48366.5,911.0,3861.55,4634.09,15914.9,174.33,319.5,328.34,21.924,143.91,283.37,446104.0,597.99,169.09,333.74,1772.3
406600.0,82.9874,72.66357383240313,0.01972626164075781,72.76,86.61,81.01020665188156,67.97479334811842,36.52222847495781,-6.172677020268491,3.794,4.2815,46703.6,924.9,3781.94,4669.15,16082.55,175.74,322.14,339.4,22.328,145.83,281.61,437730.0,604.56,169.57,334.49,1788.3
397880.0,82.589,72.51071631972573,0.019651573543675496,71.12,87.35,80.5491575146149,67.7798424853851,39.75694444444446,-5.1607780865422725,3.925,4.285,47137.2,935.1,3903.48,4712.02,16331.98,179.45,339.01,342.54,22.195,148.0,301.98,435000.0,611.66,172.21,329.75,1784.8
393210.0,82.1516,72.26906765515254,0.019497370057635487,68.23,85.6,79.89551048079258,67.6374895192074,31.361675908810824,-3.8623119663911187,3.814,4.332,47596.6,938.6,4107.69,4667.45,16149.57,174.56,334.6,333.1,22.013,147.64,304.9,428402.0,611.0,174.17,329.82,1776.7
464850.0,81.7568,72.28305724666754,0.019654778477701102,70.86,83.31,78.9455944202835,67.87740557971651,37.80487804878047,-0.5497526113249163,3.815,4.3925,50473.9,957.0,4435.74,4701.21,16394.34,175.08,356.32,334.97,22.432,148.19,318.26,427405.0,628.08,176.16,330.56,1785.5
496530.0,81.3764,72.24720228564176,0.019009685630711003,72.38,85.14,78.27076371844427,67.97223628155572,38.40707964601768,1.3076490438695076,3.708,4.339,50595.2,951.0,4307.08,4686.75,16325.66,171.18,350.58,334.92,22.523,147.27,324.27,429830.0,625.58,176.16,322.81,1784.7
401060.0,80.931,71.82301731861995,0.019123415009380692,70.87,86.9,77.80106239971502,67.69193760028497,34.08376963350784,1.8466950021984285,3.657,4.3375,50562.1,937.4,4353.31,4591.67,15846.16,165.32,336.34,326.19,22.263,143.15,300.37,426200.0,612.69,171.37,317.87,1779.5
449970.0,80.383,70.96716850037073,0.02034833080117275,70.73,86.96,77.82792638259627,66.68307361740372,31.6788321167883,-6.491673722833746,4.132,4.266,53631.5,927.1,4219.3,4538.43,15712.04,161.84,338.32,323.01,22.481,142.0,306.93,418676.0,602.13,169.49,306.84,1783.9
668290.0,79.8716,70.279911808006,0.019796451639812432,71.29,83.82,77.76890878980802,65.87109121019199,34.159919028340056,-8.123791102514499,4.056,4.2995,56496.0,934.0,4512.9,4577.1,15990.76,163.76,361.53,329.49,22.316,142.97,321.26,420566.0,616.47,171.87,310.39,1762.7
602450.0,79.2738,69.55530999138969,0.01968930431010552,71.67,82.12,77.29988910387141,65.19811089612858,35.43307086614169,-7.478481727105979,4.258,4.247,57210.3,936.6,4583.28,4513.04,15877.72,164.77,365.0,330.08,22.339,141.05,314.35,415660.0,617.77,172.19,310.6,1784.3
703929.0,78.7354,69.0360315311759,0.01976747249371343,70.94,82.64,76.64187564857312,64.81812435142689,43.887895050685756,-6.432913897921666,4.567,4.2805,56882.9,929.2,4628.9,4567.0,16135.92,165.3,381.59,330.59,22.815,141.9,326.76,416876.0,641.9,175.35,324.46,1776.5
675090.0,78.3368,69.17664206484113,0.022867051785847792,72.36,81.22,75.80371906530156,65.05328093469846,47.45951982132887,-1.8796465142376206,4.854,4.3415,57794.8,966.4,4443.22,4655.27,16399.24,160.24,379.0,336.63,22.852,145.53,333.76,425260.0,663.84,178.08,338.03,1785.2
328850.0,78.1114,70.59408174717326,0.03163668363168795,72.05,78.23,76.61832755059386,64.52067244940612,62.10229561014902,9.376308078694006,5.068,4.4645,57171.7,977.4,4273.54,4701.46,16367.81,161.94,372.0,337.91,23.496,146.12,326.74,433333.0,658.29,179.02,341.06,1784.3
506990.0,77.8942,71.81037686299275,0.03160100000956364,69.49,78.9,77.69062958173204,63.91937041826795,66.28254374733247,10.656893149140112,4.967,4.4235,57573.2,966.1,4340.23,4690.7,16306.72,161.41,369.68,337.68,23.435,145.78,317.46,434921.0,654.06,179.0,337.25,1783.8
465770.0,77.6028,72.5703188840708,0.03183754543880517,66.26,79.46,78.34482116033237,63.664178839667606,62.02076677316293,6.066887783305686,4.789,4.3975,56308.8,1016.7,4086.95,4682.95,16380.98,161.02,385.62,339.83,24.297,146.3,319.56,430100.0,659.2,178.63,341.01,1806.3
66429.0,77.2786,73.11334674805991,0.03165979561198058,66.5,77.85,78.9400193683475,63.566980631652505,59.57023477914839,5.62109646079112,5.065,4.4,58083.4,1037.6,4295.43,4697.96,16573.34,160.55,379.02,343.11,24.781,148.93,329.85,423374.0,678.8,183.83,345.3,1851.6
83980.0,77.0534,74.02052417143531,0.032353575808204825,65.57,76.99,80.07505713119808,63.50994286880192,63.268257411424436,13.69981292272271,4.902,4.305,56955.3,1057.5,4001.87,4706.64,16482.97,157.87,365.46,341.27,24.9,149.84,316.75,422702.0,682.02,184.8,338.69,1861.4
174470.0,76.8554,74.68813583736834,0.03230975781716504,66.18,76.08,80.937107504869,63.397892495130975,63.451776649746186,18.26139450648958,4.816,4.268,60367.8,1070.1,4290.88,4688.67,16308.07,153.49,363.0,339.12,25.167,148.05,292.61,426198.0,691.69,177.45,340.77,1870.2
325670.0,76.7066,75.62226878546551,0.03264132262626133,69.95,75.21,82.16254747602784,63.01045252397216,64.70588235294117,21.443609022556398,5.177,4.3545,60089.1,1075.6,4208.16,4700.9,16309.77,151.0,351.58,339.51,24.944,147.88,302.03,427702.0,687.4,177.03,342.96,1854.1
343480.0,76.5612,76.43115051077851,0.03240443813713664,78.39,76.99,83.30982296988779,62.86417703011222,65.56221360592173,23.34909257282294,5.017,4.4005,63597.9,1097.8,4562.98,4682.81,16189.11,150.0,337.8,336.07,25.105,148.45,300.25,429302.0,679.33,177.28,347.56,1866.6
390300.0,76.44059999999999,77.1017427398895,0.032377976794152837,78.5,76.56,84.30275285275413,62.87724714724588,71.81467181467184,22.07615593834995,4.791,4.447,64134.5,1090.1,4667.31,4682.85,16199.89,149.99,344.47,336.72,25.346,148.68,303.9,431575.0,682.61,176.26,340.89,1868.5
475440.0,76.3402,77.79224385682957,0.032351694114370506,76.75,75.98,85.33025442215391,62.879745577846066,82.65871325095864,16.64045746962115,5.149,4.398,64806.7,1095.5,4720.87,4649.27,16032.47,147.87,354.5,332.43,25.301,145.77,303.9,429202.0,657.58,173.62,327.74,1863.9
555220.0,76.22,78.33805249424042,0.032333954163636144,76.1,75.57,86.1985741645023,62.97842583549768,81.6013628620102,3.763235106518703,4.88,4.323,64932.6,1077.9,4634.03,4646.71,15985.57,147.92,355.98,330.8,24.772,145.89,294.59,430602.0,646.91,174.1,327.64,1848.3
504830.0,76.191,79.23219826435728,0.032431953598431415,79.01,73.79,87.47198249416289,63.0260175058371,86.63249211356468,7.197452229299373,4.979,4.3725,66904.4,1062.4,4731.83,4685.25,16219.93,150.81,341.17,335.95,24.318,148.92,306.57,431680.0,655.99,178.81,335.37,1830.8
393950.0,76.1634,79.64724468522539,0.03275845244728679,78.36,72.76,88.22058334955499,63.234416650445,79.19911012235818,6.749185667752444,5.427,4.3945,67527.9,1061.1,4808.38,4701.7,16336.03,150.44,387.65,336.99,24.542,149.03,308.04,435200.0,651.45,174.45,338.62,1828.0
531050.0,76.086,79.89689934903686,0.032452004420713505,80.76,71.12,88.79018121615782,63.58681878384218,73.72170997485328,6.793692509855465,5.516,4.3355,60974.3,1036.9,4475.0,4697.53,16359.38,151.28,407.36,336.06,24.157,148.85,297.52,434000.0,645.72,175.95,341.13,1816.8
701120.0,75.9242,79.72968406456964,0.03200196761342196,80.88,68.23,88.897396931002,64.41160306899799,51.17449664429531,-0.25313251487153465,5.716,4.309,61412.6,1030.3,4535.11,4680.06,16346.24,150.96,409.97,336.44,23.911,148.27,298.01,433102.0,668.4,173.85,335.85,1793.5
546580.0,75.8022,79.90357882386661,0.03163256772222488,80.79,70.86,88.72565092089452,66.04334907910548,55.95358224016145,3.190403266972952,5.67,4.309,62918.5,1023.3,4602.21,4660.57,16144.5,151.49,404.62,334.0,23.231,146.6,265.98,435020.0,688.29,169.2,331.62,1763.9
429610.0,75.804,80.51995131250251,0.03206302356434023,81.59,72.38,88.71703663376762,67.79296336623237,66.95075757575756,3.900445765230298,5.542,4.3515,63221.7,1040.3,4586.06,4630.65,15972.49,150.02,390.67,333.13,23.507,145.43,264.01,434245.0,677.72,165.64,328.08,1789.4
412310.0,75.8426,81.06303572596366,0.03168788072738296,81.34,70.87,88.07021127263978,70.28778872736022,69.28675400291121,3.9193867457962384,5.186,4.379,60915.3,1068.1,4320.85,4613.67,15905.28,148.96,402.86,329.37,24.073,143.5,258.27,430944.0,681.17,165.91,329.98,1795.8
507310.0,75.8612,81.44872253735387,0.031728304862405375,84.15,70.73,86.70853089924718,73.38846910075283,62.541254125412514,3.4410199282089104,5.426,4.359,62242.8,1021.7,4413.7,4605.38,15850.47,149.8,371.33,331.62,23.949,148.05,255.67,432902.0,690.31,168.62,323.57,1783.9
491590.0,75.893,81.65814983929943,0.03184549803971745,81.93,71.29,85.46132301337555,75.92167698662443,62.16511755057411,1.4952812844711394,5.782,4.4275,60582.5,1025.3,4284.9,4596.42,15778.16,152.57,359.01,324.35,24.12,145.85,249.41,436250.0,674.05,172.33,316.92,1802.6
529950.0,75.9816,81.81228063325337,0.03187332540952781,81.27,71.67,85.62304375160775,76.18695624839225,55.922693266832894,1.6228178018195205,6.202,4.3895,58438.1,1019.3,3921.93,4551.68,15598.39,148.85,345.95,323.17,24.191,146.22,244.51,433050.0,662.92,169.62,312.22,1798.8
467720.0,76.0966,82.24885284352209,0.03191529218649575,78.81,70.94,86.07014887899061,76.3548511210094,60.52484645449473,0.5941770647653,5.882,4.486,60310.8,1032.9,4129.51,4574.79,15559.49,149.32,339.48,310.11,24.088,139.31,247.17,437890.0,668.52,168.8,315.81,1793.4
568730.0,76.18260000000001,82.48133702144176,0.031952285874337696,80.86,72.36,86.06337238225096,77.06262761774907,57.93693212185996,2.2336140607835953,5.898,4.528,63067.0,1063.8,4219.92,4566.48,15514.19,148.64,341.62,308.13,24.592,137.45,231.66,436401.0,671.66,166.02,328.69,1806.8
465360.0,76.3008,82.6780544027584,0.03191722918915062,83.91,72.05,85.73662777747275,78.15537222252725,56.05806811836963,3.063861203396101,5.28,4.498,60690.3,1052.1,3970.94,4544.9,15355.07,148.69,303.23,309.16,24.449,137.57,227.26,435722.0,664.78,166.78,324.61,1796.3
567500.0,76.411,82.65066141771865,0.031220436481696416,84.05,69.49,85.6546907433677,78.58630925663232,53.065539112050736,4.682146935668063,5.115,4.5585,62210.2,1049.7,4054.16,4549.78,15489.59,149.48,298.0,310.76,24.17,141.89,226.92,431680.0,653.16,171.75,341.88,1781.9
66429.0,76.5668,82.83825196883886,0.029634687631477828,83.57,66.26,85.53258480046465,79.25941519953535,49.199084668192214,3.722483304476887,5.17,4.7345,65979.1,1052.3,4159.89,4536.19,15388.71,149.26,288.6,307.41,24.445,141.77,221.03,432495.0,625.14,170.75,340.78,1784.9
82610.0,76.7218,82.85698243517135,0.029830498026284957,82.81,66.5,85.55406685932688,79.45793314067312,53.18491032776742,-1.1321654153259475,5.088,4.703,64278.5,1047.1,3876.78,4519.63,15410.72,148.76,288.09,308.23,23.883,143.24,222.9,428105.0,639.0,172.21,339.99,1770.5
134100.0,76.8308,82.79283129129884,0.029668903249311665,82.66,65.57,85.53517032984695,79.63282967015306,53.64940736119775,-1.9155264723378918,4.989,4.7255,62056.3,1037.9,3747.6,4486.48,15300.89,146.55,290.04,307.29,23.264,142.78,222.22,426189.0,637.97,172.34,335.34,1765.7
277950.0,76.9452,82.71393416956056,0.0297237356894952,84.65,66.18,85.49185973155555,79.82514026844446,62.6365622723962,-1.5436161301902507,5.41,4.7295,61672.5,1058.9,3866.9,4471.37,15146.92,144.84,281.01,304.21,23.349,141.37,218.62,427701.0,628.29,170.45,324.76,1768.3
399810.0,77.0518,82.49794429732047,0.02841547566997227,83.76,69.95,85.50274734666479,79.78625265333523,51.778656126482225,-1.8113754377490632,5.687,4.6315,57345.8,1052.3,3790.41,4438.23,15052.42,143.76,272.77,302.75,23.477,141.15,217.46,423648.0,633.8,164.99,328.53,1797.9
487220.0,77.14920000000001,82.1813374823481,0.018397803725838397,83.76,78.39,85.57034411183449,79.62865588816553,33.42884431709652,-2.6857004597144907,5.59,4.516,57380.1,1024.2,3607.28,4363.8,14774.6,140.91,270.36,296.31,23.17,137.58,209.39,418402.0,629.76,164.21,324.54,1794.7
598180.0,77.28620000000001,81.94420863890993,0.01839963809909946,82.5,78.5,85.42374314689575,79.42425685310427,33.80816714150053,-4.737152982870652,5.505,4.3255,56015.9,1011.7,3489.9,4350.64,14662.11,141.51,268.57,292.88,22.514,136.45,206.71,419596.0,624.94,162.37,323.77,1759.3
653760.0,77.4414,81.72509961753917,0.01787368610631881,83.87,76.75,85.46627351366075,79.24072648633924,35.004916420845674,-3.8681948424068913,5.345,4.3665,57477.3,1006.9,3545.06,4361.19,14713.73,142.81,263.98,294.23,22.665,138.91,206.95,423000.0,627.04,162.31,325.45,1755.7
662010.0,77.60600000000001,81.35969967637931,0.018026824615229007,82.96,76.1,85.61942848791796,78.89557151208206,33.64839319470701,-5.265042979942702,5.565,4.2755,53914.7,1028.2,3559.42,4391.36,14820.75,142.9,261.83,294.85,22.705,139.79,208.31,427765.0,632.66,164.43,330.05,1757.4
