Platinum_Vol.,Platinum_Price_MA_50,Platinum_Price_EMA_12,Platinum_Price_Volatility_30,Platinum_Price_Lag_7,Platinum_Price_Lag_30,Platinum_Price_BB_Upper,Platinum_Price_BB_Lower,Platinum_Price_RSI_14,Platinum_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
11810.0,998.386,1045.1743130792577,0.019374066081300007,1025.3,934.0,1101.49761971789,1003.2923802821099,46.58536585365853,0.6536575987695858,5.088,82.96,4.703,64278.5,3876.78,4519.63,15410.72,148.76,288.09,308.23,23.883,143.24,222.9,428105.0,639.0,172.21,339.99,1770.5
12930.0,999.852,1044.0551879901411,0.019513716046710747,1019.3,936.6,1093.9365846066228,1004.8634153933774,50.263157894736835,-2.827450613238447,4.989,82.44,4.7255,62056.3,3747.6,4486.48,15300.89,146.55,290.04,307.29,23.264,142.78,222.22,426189.0,637.97,172.34,335.34,1765.7
17880.0,1001.6360000000001,1046.3390052224272,0.01961711288905132,1032.9,929.2,1088.3804229718764,1007.2995770281235,56.9960861056752,3.6409905060193815,5.41,82.28,4.7295,61672.5,3866.9,4471.37,15146.92,144.84,281.01,304.21,23.349,141.37,218.62,427701.0,628.29,170.45,324.76,1768.3
19440.0,1003.0859999999999,1047.256081342054,0.01851918825067799,1063.8,966.4,1079.5896384373111,1011.7703615626891,57.10784313725492,2.633375597386123,5.687,81.31,4.6315,57345.8,3790.41,4438.23,15052.42,143.76,272.77,302.75,23.477,141.15,217.46,423648.0,633.8,164.99,328.53,1797.9
12870.0,1004.15,1043.7089919048149,0.01921753693571494,1052.1,977.4,1074.5875690796806,1011.402430920319,46.257554625755475,0.48072206416169827,5.59,80.44,4.516,57380.1,3607.28,4363.8,14774.6,140.91,270.36,296.31,23.17,137.58,209.39,418402.0,629.76,164.21,324.54,1794.7
10140.0,1004.94,1038.7845316117664,0.0192332422990554,1049.7,966.1,1073.595218979869,1007.3247810201311,35.885885885885884,-2.0524736179688308,5.505,80.64,4.3255,56015.9,3489.9,4350.64,14662.11,141.51,268.57,292.88,22.514,136.45,206.71,419596.0,624.94,162.37,323.77,1759.3
16200.0,1005.804,1033.87921905611,0.016706663534161042,1052.3,1016.7,1072.5988767470067,1002.9011232529932,45.32237673830591,-5.348749764993421,5.345,80.52,4.3665,57477.3,3545.06,4361.19,14713.73,142.81,263.98,294.23,22.665,138.91,206.95,423000.0,627.04,162.31,325.45,1755.7
22354.0,1007.88,1033.0054930474778,0.016732574976066884,1047.1,1037.6,1072.424769220811,1002.2052307791893,50.82433200682208,-2.271647181826808,5.565,79.35,4.2755,53914.7,3559.42,4391.36,14820.75,142.9,261.83,294.85,22.705,139.79,208.31,427765.0,632.66,164.43,330.05,1757.4
11900.0,1009.1339999999999,1025.6661864247887,0.01795431092398604,1037.9,1057.5,1077.143636910103,992.9863630898972,42.01127819548872,-6.135086215109087,5.677,78.3,4.2435,53783.9,3586.0,4399.76,14897.13,143.29,264.54,294.85,22.658,139.23,210.75,425431.0,631.85,165.12,329.22,1759.2
16800.0,1010.02,1018.2098500517443,0.017784109692250267,1058.9,1070.1,1081.9943226450564,983.5256773549435,36.56536420646403,-7.136748075643817,5.675,77.43,4.1475,55323.2,3575.41,4363.55,14766.75,142.0,260.92,293.11,22.532,137.57,207.0,421900.0,639.1,163.1,333.64,1761.8
8370.0,1010.674,1009.2237192745529,0.017920701061775214,1052.3,1075.6,1087.5950221757353,969.874977824265,23.16821465428275,-8.337312577595258,6.312,78.93,4.1925,51469.3,3517.26,4345.72,14674.15,141.11,260.2,288.76,22.608,136.02,204.51,418539.0,634.81,161.05,332.96,1760.9
13430.0,1012.0239999999999,1001.896993232314,0.01736307376141652,1024.2,1097.8,1086.4000209306507,960.4199790693494,25.39423599782492,-7.351382599479727,5.766,77.62,4.2385,49227.3,3382.9,4300.46,14472.12,139.14,260.51,283.11,22.644,133.66,197.32,412540.0,603.35,159.49,326.23,1767.6
9770.0,1013.276,997.5436096581118,0.017619278616510532,1011.7,1090.1,1087.8263793395781,954.1836206604221,30.335917312661493,-8.055529322882238,5.619,75.88,4.1885,48146.0,3309.13,4357.05,14791.87,142.65,258.41,289.1,22.536,136.54,207.42,414878.0,613.15,164.16,343.01,1758.4
11240.0,1014.026,992.1369004799408,0.017599663748919397,1006.9,1095.5,1089.5721262593242,946.1478737406759,27.758535378525522,-8.543191105198133,5.867,75.03,4.089,43823.3,3000.59,4307.54,14689.62,141.5,258.49,281.92,22.047,133.68,207.16,411379.0,610.34,164.25,339.39,1757.0
13550.0,1014.2639999999999,985.1927619445653,0.01759817298529566,1028.2,1077.9,1092.630269158524,935.8597308414758,26.424870466321295,-7.537590314391728,5.477,74.83,4.199,41536.8,2851.5,4359.46,14752.89,142.83,260.44,284.0,21.485,134.35,205.17,417165.0,599.06,165.06,339.61,1722.9
0.0,1014.7180000000001,981.5169524146321,0.017829145536896587,985.3,1062.4,1091.949458927642,929.3805410723579,32.38270469181232,-4.981713946822186,5.841,75.29,4.2485,41022.3,2807.28,4352.63,14770.3,141.91,259.19,283.52,22.467,135.83,206.99,416580.0,583.85,165.8,340.65,1737.5
9300.0,1015.1339999999999,980.9451135816117,0.01821046821832733,977.2,1061.1,1084.8654264152115,927.8645735847887,30.953499295443862,-2.8900585956897484,5.706,75.45,4.291,42172.6,2926.24,4443.11,15204.83,145.37,263.79,294.17,22.694,141.07,216.6,420791.0,592.64,170.29,353.58,1752.0
10150.0,1015.64,980.2304807229023,0.01780456128119675,959.8,1036.9,1079.071903962128,926.0780960378719,31.713185755534184,-5.0476560980354135,5.14,73.98,4.2845,42819.9,2928.57,4455.48,15329.68,146.92,258.13,299.35,22.425,142.21,220.81,418101.0,592.39,171.28,352.96,1751.7
12720.0,1016.8,982.5642529193789,0.018202763028284146,961.6,1030.3,1073.099661386448,926.6203386135519,42.75653923541246,1.0250685070536836,4.976,73.3,4.231,44869.2,3152.92,4448.98,15316.58,146.83,251.21,299.56,22.679,141.22,224.82,418390.0,593.26,170.8,345.96,1749.8
13620.0,1018.2539999999999,985.2159063163974,0.018194540292159805,973.6,1023.3,1066.1994691127363,928.2705308872638,46.87991609858414,2.3127302496929847,4.805,72.23,4.252,43551.6,3077.78,4395.64,15176.51,145.85,250.65,298.58,22.907,140.28,219.41,412081.0,590.65,169.0,343.21,1778.8
11370.0,1018.59,979.9211514984902,0.019915483115010783,962.4,1040.3,1060.1617262378643,924.678273762136,38.05874840357599,-0.9376953531985865,4.805,70.56,4.126,40651.3,2761.52,4354.18,15027.77,143.43,246.46,294.8,22.611,139.03,212.46,412802.0,573.14,167.18,357.48,1778.2
6430.0,1017.846,967.533282037184,0.02120549362643983,947.0,1068.1,1061.4765067527785,909.5134932472213,25.698113207547166,-6.4683860232945145,4.985,70.29,4.1135,42870.6,2976.05,4357.73,15012.18,142.94,243.39,294.3,22.204,138.72,211.13,416000.0,575.43,167.79,355.7,1763.8
3960.0,1017.914,962.1589309545403,0.0213214567629404,961.3,1021.7,1050.3131620050983,908.0468379949018,39.678809244026645,-4.211175020542313,5.105,71.97,4.2445,47282.8,3398.65,4432.99,15333.47,146.06,253.16,299.87,22.337,140.8,219.0,416400.0,589.35,173.13,364.72,1751.4
3400.0,1017.0980000000001,956.5344800384572,0.021303480373281034,977.8,1025.3,1038.9490479690626,906.7409520309371,39.85051140833989,-3.8237738985868575,5.335,72.61,4.28,47748.0,3569.43,4473.76,15515.91,148.79,252.33,305.22,22.794,143.61,222.42,419120.0,586.5,174.41,373.06,1756.7
4550.0,1016.2080000000001,952.8984061863869,0.021391600981649078,976.3,1019.3,1032.019225302059,904.540774697941,44.48996312986482,-1.4889123548046501,5.46,72.61,4.404,48130.6,3611.9,4480.7,15503.53,149.03,251.94,304.82,23.801,144.43,223.41,419785.0,582.87,173.79,373.92,1794.8
4680.0,1015.7080000000001,951.0832667730965,0.021289594391956178,995.4,1032.9,1026.1409130941029,903.3590869058971,45.908183632734534,-2.1013211276396437,5.26,70.46,4.319,47077.5,3428.87,4443.05,15382.9,148.12,248.16,299.79,23.885,142.54,222.42,416996.0,577.76,172.5,374.4368,1807.1
4010.0,1014.5779999999999,952.4858411156971,0.02084646958209597,999.8,1063.8,1020.5202502383779,904.309749761622,47.399068322981364,-1.7999590918388098,5.231,70.45,4.365,44949.5,3284.52,4468.73,15434.5,149.55,247.67,296.99,23.796,142.33,221.52,420801.0,589.29,172.86,374.4368,1794.4
3780.0,1013.018,953.5803270978976,0.02079858131572439,950.8,1052.1,1008.1506822976231,909.8193177023767,49.433198380566814,-1.7105397930963773,4.938,69.72,4.45,44842.8,3207.27,4458.58,15440.75,148.97,245.42,295.71,23.9,140.88,224.78,417954.0,598.72,173.46,374.4368,1792.1
3450.0,1011.418,957.260276775144,0.021166307999031807,899.4,1049.7,1006.9996311399107,910.1903688600892,56.112224448897805,-1.7982720514366113,5.031,68.14,4.284,46385.6,3423.51,4493.28,15561.05,154.07,251.62,297.25,24.177,143.54,221.77,420285.0,597.54,174.21,374.4368,1800.0
3450.0,1009.5980000000001,960.6202341943526,0.02116052617796749,932.6,1052.3,1007.2555671828386,910.1244328171613,53.75844594594596,-2.070414082816552,4.914,69.3,4.2325,46061.4,3495.1,4514.07,15620.85,155.11,251.29,300.21,24.056,143.69,223.39,420719.0,606.05,176.28,374.4368,1793.5
1810.0,1008.576,970.4478904721445,0.022929445788644767,925.6,1047.1,1018.7235127677911,905.1264872322088,58.78810688746707,7.751367269667653,4.712,69.29,4.331,49999.0,3936.29,4535.43,15652.86,154.3,244.52,301.14,24.802,143.74,228.43,424201.0,590.53,173.9,374.4368,1833.7
2050.0,1006.558,974.5174457841223,0.02339135462067049,932.9,1037.9,1022.600597741978,904.7794022580218,53.52981494174092,10.840560373582386,4.641,69.99,4.2995,49274.3,3786.19,4536.95,15604.25,153.65,244.13,301.15,23.918,143.29,223.96,428640.0,588.55,173.16,374.4368,1811.5
2180.0,1004.804,978.8070695096419,0.02308132437382946,941.1,1058.9,1026.4204422874466,903.8395577125531,51.258087706685835,7.484452069483161,4.615,68.59,4.274,48819.4,3832.73,4524.09,15611.57,152.51,244.7,301.83,24.221,145.22,224.41,430000.0,582.07,173.95,374.4368,1816.0
1270.0,1003.232,984.6675203543124,0.023245794883445484,960.2,1052.3,1033.3372265962405,902.3727734037597,52.96566077003122,9.863872082973192,4.377,68.5,4.37,47130.4,3430.74,4522.68,15582.51,151.83,245.24,301.88,24.006,144.7,223.85,429900.0,569.19,173.54,374.4368,1818.1
1410.0,1001.7719999999999,987.780209530572,0.02283037001737147,959.6,1024.2,1037.4581783039603,904.0418216960396,60.764027059291685,7.717869010612066,4.305,69.21,4.371,46992.7,3225.67,4528.79,15605.09,153.12,243.64,303.59,24.006,144.59,226.88,429720.0,566.18,171.08,374.4368,1812.2
0.0,1000.672,990.798638833561,0.022725308405243054,977.5,1011.7,1041.550208437881,904.559791562119,76.67984189723319,7.044947401976409,4.37,68.74,4.3235,49064.3,3273.58,4509.37,15432.95,148.6,237.31,299.72,24.11,144.0,226.36,430901.0,558.92,167.48,372.63,1819.5
1640.0,999.02,988.9065405514747,0.0233144755572156,979.1,1006.9,1041.5961318807633,904.5838681192364,61.585058051489135,1.905852947302633,4.184,67.42,4.252,46831.6,3093.54,4469.91,15278.52,147.54,233.72,299.09,23.55,141.44,220.68,429715.0,550.12,165.8,364.38,1795.2
1270.0,998.212,990.0747650820169,0.023230649449730686,1024.5,1028.2,1043.396464556292,904.8035354437083,66.9536107125777,3.8453522300958776,3.897,68.36,4.27,48994.5,3228.15,4496.19,15368.92,148.36,237.07,302.01,23.775,142.08,222.13,432354.0,547.58,164.96,368.39,1791.0
1390.0,997.8660000000001,993.6017243001681,0.02209795174792828,996.9,985.3,1045.8446330021384,904.115366997862,68.34631241410902,3.631713554987215,3.896,67.54,4.26,47714.7,3173.26,4486.23,15357.68,149.62,236.16,302.62,23.894,141.26,217.93,430700.0,553.41,165.29,365.51,1808.5
240.0,997.7180000000001,997.0322282539885,0.02202820453265674,1002.4,977.2,1048.1859094156414,903.3840905843583,67.55868544600938,3.7585537738739516,3.945,65.64,4.221,49539.7,3319.49,4479.54,15312.82,149.71,235.43,304.65,23.656,140.04,219.58,425000.0,553.33,163.29,363.35,1806.3
340.0,996.826,996.8272700610672,0.022094272464155486,1016.9,959.8,1049.9518025650912,906.1081974349088,58.29051844932275,-2.811127379209366,3.851,62.32,4.1255,49324.0,3284.21,4441.67,15092.57,148.19,226.75,304.36,23.112,137.43,208.16,430007.0,546.88,160.0,359.37,1784.0
560.0,994.92,993.1307669747492,0.022540482624842133,1004.9,961.6,1043.50757916394,919.8924208360601,52.79187817258881,-2.417494232119577,3.83,63.69,4.0405,46755.9,3184.82,4405.8,14933.93,146.7,224.49,296.77,23.23,135.68,197.98,428994.0,543.71,159.39,355.12,1783.1
330.0,994.4580000000001,993.9721874401724,0.022937255559663108,1007.4,973.6,1042.6794043330199,927.3205956669801,54.318460908718784,-0.37909018355944957,3.852,65.46,4.117,44723.8,3016.91,4400.27,14857.92,146.36,229.66,290.73,23.422,135.45,190.4,430651.0,521.87,160.06,355.45,1784.4
300.0,993.8759999999999,994.314927833992,0.02282470090673114,978.5,962.4,1039.1070948781885,937.9529051218117,53.488372093023266,-2.0355983872553773,3.837,66.59,4.2015,44691.6,3014.58,4448.08,15002.83,150.19,221.9,293.08,23.659,136.66,194.58,435610.0,518.91,162.1,358.45,1787.8
170.0,993.952,998.7434004749163,0.023043167448771558,996.5,947.0,1038.5645173968053,947.5154826031946,49.691085613415716,1.8111254851228997,3.946,67.29,4.32,45996.3,3147.65,4479.66,15140.77,151.12,228.72,294.6,23.791,138.31,199.5,435370.0,517.92,164.95,366.56,1789.8
140.0,993.8580000000001,1003.2751850172368,0.022931294323563816,1013.0,961.3,1038.4429296227877,956.3470703772125,57.66780989710927,2.0647210641254743,3.861,68.44,4.3825,47809.1,3322.43,4468.0,15136.68,149.1,239.06,292.85,23.779,137.73,201.88,433124.0,515.92,164.7,363.18,1778.2
200.0,992.9839999999999,1005.8636180915081,0.0228347177260221,1015.9,977.8,1038.657969291377,962.1220307086231,54.281567489114664,4.251405212059267,3.933,69.09,4.35,44403.4,3043.61,4460.84,15088.98,148.89,240.75,289.81,23.116,137.19,199.05,436545.0,510.72,165.18,362.65,1751.8
230.0,992.3,1007.715369154353,0.022838009601464627,995.7,976.3,1037.1122228346408,969.4977771653595,50.257201646090536,2.1475163070747705,4.059,69.25,4.36,45564.3,3163.66,4447.7,15027.76,145.86,235.94,286.95,23.488,136.28,196.99,438160.0,512.4,164.61,359.96,1753.3
290.0,991.09,1004.8668508229141,0.023207520024096498,972.8,995.4,1036.1883395369434,971.5916604630567,46.28138323069637,-2.349457058242843,4.089,68.29,4.346,45593.8,3140.71,4436.75,15053.58,145.6,236.66,286.44,23.392,136.81,199.36,434610.0,515.84,166.03,361.13,1731.7
370.0,989.516,1000.0565660809273,0.023368731602945846,998.6,999.8,1036.8812164650012,970.3487835349989,42.4620874219447,-4.163795649178059,4.06,66.48,4.282,46284.3,3162.93,4432.35,15133.11,146.09,237.92,288.33,23.269,136.91,202.95,431881.0,519.97,167.09,361.61,1726.5
440.0,988.072,996.1863251454,0.021507422829675497,996.2,950.8,1035.2305484052417,967.0394515947581,49.08443540183113,-2.088982625288749,4.14,68.28,4.339,42795.4,2889.43,4436.52,15109.36,146.14,233.03,289.46,24.326,135.74,203.66,430160.0,520.55,167.25,363.51,1763.1
320.0,987.482,998.0653520461077,0.019674012070695617,1023.1,899.4,1035.8925994515444,967.5274005484557,52.805280528052805,3.6595394736842035,4.14,69.09,4.334,40867.2,2827.21,4429.1,15181.64,147.06,238.21,289.52,25.292,136.25,206.37,421306.0,524.89,168.8,362.97,1808.9
330.0,986.786,1002.0706825005527,0.018809913612685303,1028.2,932.6,1038.4170791970002,967.1729208029998,52.626597255087525,2.5535750050069916,4.158,68.15,4.3215,39736.9,2725.29,4402.68,15083.39,146.95,236.97,286.51,25.461,135.13,202.74,419962.0,517.35,167.74,358.92,1814.5
350.0,986.738,1009.4290390389292,0.019107492802353326,1020.1,925.6,1045.4659433030893,963.4240566969106,57.25875320239114,5.390483838586624,4.027,70.56,4.3755,38130.3,2506.65,4423.15,15061.42,147.36,236.58,287.12,25.582,135.63,198.15,423706.0,510.82,168.31,351.24,1814.1
190.0,987.432,1017.0399561098632,0.01911223403229344,1017.9,932.9,1054.8551986228647,959.4348013771356,64.17040358744394,3.499169191672369,3.935,71.26,4.418,39168.4,2608.04,4387.11,14963.62,145.52,236.56,284.82,25.575,134.85,197.5,418695.0,515.15,166.57,351.95,1822.2
630.0,988.2280000000001,1022.3415013237304,0.01920436250705339,989.2,941.1,1061.0216556731214,957.6783443268786,68.96385542168673,2.26609609025481,3.914,73.95,4.4655,42203.4,2460.95,4395.26,14959.9,145.86,229.07,284.91,25.547,134.73,194.99,418900.0,517.57,166.38,356.3,1817.2
290.0,989.502,1029.7658857354643,0.019145412180919863,973.6,960.2,1070.2587429811363,957.6512570188636,67.92828685258961,4.950495049504933,4.059,73.62,4.5075,40001.4,2380.93,4419.15,15048.36,145.64,225.78,286.5,25.782,135.78,196.62,420676.0,514.25,180.0,358.32,1835.8
9940.0,990.1,1034.1249802377006,0.01933902868517989,974.9,959.6,1075.995121223913,958.0748787760868,64.67520151730675,3.949307397583257,4.044,72.39,4.482,40003.2,2299.11,4400.65,15018.1,144.98,215.66,286.22,24.877,136.09,195.03,418975.0,519.3,181.52,373.28,1799.7
15270.0,991.3839999999999,1036.490367893439,0.019230475578486787,1008.4,977.5,1079.529055669189,958.1909443308108,56.85358255451712,6.095835018196527,3.971,71.65,4.5445,39452.0,2300.22,4401.46,14956.97,146.77,214.93,286.54,24.649,131.9,192.08,422309.0,518.91,181.32,367.81,1799.8
11590.0,993.24,1041.645695909833,0.019477175843075,1024.1,979.1,1086.362149872357,956.7678501276434,60.048076923076906,9.901396877567791,4.102,71.91,4.585,37276.6,2229.53,4422.23,15125.95,148.99,219.21,289.05,25.318,134.04,192.94,419500.0,516.49,184.99,372.46,1799.2
17580.0,995.2719999999999,1044.6848196160124,0.01777216019955262,1049.9,1024.5,1090.7776956417658,958.922304358234,59.904076738609135,8.872704892809535,4.06,72.07,4.4,33603.3,2123.61,4411.8,15111.79,148.56,214.46,289.67,25.233,133.01,195.58,419000.0,515.41,182.83,369.79,1801.8
9230.0,997.852,1051.7486935212412,0.0175644241427489,1058.9,996.9,1098.120628170368,963.3593718296326,65.43524416135881,8.151527171757223,4.003,71.91,4.3375,32298.9,2024.58,4367.48,14940.17,146.8,216.42,286.14,25.381,128.42,195.94,417800.0,511.77,181.9,351.19,1805.4
10330.0,999.8860000000001,1055.3719714410502,0.017833957707126306,1051.5,1002.4,1102.9765658485105,966.1734341514896,69.38316073840613,4.9995117664290545,3.959,70.3,4.272,32131.4,1994.49,4358.69,14842.63,145.4,218.43,281.4,25.255,127.55,194.1,420055.0,513.63,179.26,346.23,1803.4
15250.0,1001.942,1056.8839758347349,0.017813754388178466,1070.6,1016.9,1105.2267817746379,970.8232182253622,71.14496768236386,1.4572816458710225,3.876,67.42,4.263,29793.8,1786.07,4323.21,14728.21,146.15,220.17,279.32,24.995,126.21,186.12,416244.0,531.05,178.66,341.66,1811.4
17550.0,1004.43,1059.1172103216988,0.01764290980022183,1058.1,1004.9,1108.8441673092,972.0358326908001,71.783295711061,1.1804702993672755,3.779,66.42,4.2015,30837.2,1818.07,4258.63,14549.09,142.45,215.41,277.01,25.144,124.58,187.8,410450.0,532.28,177.48,336.95,1809.2
14650.0,1007.3739999999999,1066.714562579899,0.01860501721582833,1049.5,1007.4,1118.9862502455164,969.9237497544834,72.23456241670374,5.42082738944365,3.674,71.81,4.323,31394.0,1878.2,4327.16,14681.38,146.39,214.74,280.75,25.795,126.97,181.61,417601.0,530.31,178.68,341.16,1815.0
13360.0,1010.572,1077.6353991060682,0.01804062888982802,1070.0,978.5,1134.6848797303724,965.9851202696277,73.8055322715843,6.267513543807235,3.614,71.65,4.323,31840.5,1917.21,4360.03,14794.69,148.48,216.87,281.03,26.394,127.0,189.66,421350.0,542.95,181.56,344.46,1829.0
15410.0,1013.6080000000001,1085.3991838589807,0.018028726230647583,1061.4,996.5,1145.5039438401338,966.1860561598658,67.58093525179855,6.6156317928362185,3.66,73.13,4.2675,32820.7,1994.64,4374.3,14900.44,149.15,217.79,282.51,26.271,128.24,198.41,418500.0,547.95,184.08,347.63,1825.0
11650.0,1015.924,1089.3685401883683,0.018207920655590747,1090.6,1013.0,1149.0775300302691,974.8124699697308,61.354754667824594,5.878989995235839,3.696,75.25,4.307,32728.1,1940.72,4369.21,14874.54,145.64,222.85,280.98,26.14,127.34,202.5,419820.0,540.68,183.87,352.09,1809.9
16950.0,1018.388,1094.5426109286193,0.018257261066904056,1075.3,1015.9,1150.0300377770277,988.7999622229721,65.23221133361741,4.953271028037376,3.749,74.1,4.316,33113.0,2035.09,4384.63,14877.89,144.5,228.57,277.32,26.239,126.98,205.13,420937.0,537.31,185.93,353.16,1805.9
11540.0,1021.286,1094.720670785755,0.018469445362103768,1065.2,995.7,1143.3518404815027,1007.5581595184971,55.1667352820091,3.2315809308460564,3.674,74.56,4.3455,33797.4,2145.89,4369.55,14826.09,145.11,218.98,277.94,26.234,125.52,200.5,422000.0,535.98,185.97,350.42,1810.6
13860.0,1024.7879999999998,1091.6097983571772,0.018301056910753056,1071.4,972.8,1138.9062918312916,1018.6137081687084,53.25914149443564,-1.4762516046213037,3.688,72.94,4.2645,32866.3,2120.22,4320.82,14722.14,143.24,217.6,277.42,25.987,125.04,199.03,411840.0,530.76,186.57,345.65,1800.2
10000.0,1027.774,1090.1159832253038,0.017792693613396145,1108.5,998.6,1136.0144427137927,1027.2855572862074,56.46964856230035,0.6137822003162041,3.596,72.2,4.3225,33867.8,2316.57,4358.13,14810.53,144.57,214.88,279.93,26.129,126.47,203.72,419401.0,535.96,184.83,350.49,1802.1
10050.0,1031.016,1089.744293498334,0.01777045417662746,1137.7,996.2,1135.8461594441019,1031.233840555898,53.754773016546466,2.112279384153215,3.7,75.16,4.276,33813.4,2154.78,4352.34,14727.63,139.96,226.3,277.65,26.501,125.26,204.87,420000.0,533.98,175.55,354.7,1783.3
12130.0,1033.976,1088.3836329601288,0.017256840402068513,1128.1,1023.1,1135.674205247711,1033.6057947522888,54.16844805472425,0.8866903117416447,3.661,75.23,4.236,33543.6,2109.11,4319.94,14560.05,137.27,225.97,271.6,26.1,122.44,202.12,421005.0,533.54,171.65,354.39,1776.8
12690.0,1036.612,1086.0015355816474,0.017330401570410877,1111.2,1028.2,1134.6739996646543,1036.7460003353458,45.83921015514814,-3.211547135769044,3.65,73.47,4.289,35026.9,2273.84,4297.5,14554.8,136.96,226.57,270.9,26.194,122.09,200.02,418601.0,528.21,172.01,347.71,1771.6
18910.0,1038.82,1083.6320685690862,0.017254130877987058,1123.0,1020.1,1134.6739996646543,1036.7460003353458,48.823234852278404,-5.897864111804529,3.63,72.98,4.2645,35834.7,2158.71,4291.8,14572.75,136.33,226.92,271.4,25.901,122.27,200.27,417000.0,533.5,172.41,351.89,1763.6
0.0,1041.612,1086.027134943073,0.017824152227662843,1095.7,1017.9,1135.2783344164645,1040.2516655835352,57.791017415215386,-2.5618296250332295,3.617,72.91,4.28,34475.9,2083.09,4290.61,14524.98,134.78,229.57,268.72,26.223,122.54,199.85,416304.0,533.03,172.19,355.64,1780.7
10020.0,1044.176,1089.0537295672157,0.016845292886517753,1074.5,989.2,1135.1141312278176,1046.035868772183,57.848970251716224,-0.4949604031677435,3.496,74.05,4.2905,31594.0,1810.57,4280.7,14345.18,133.11,223.96,265.02,26.087,122.51,190.31,419134.0,527.07,170.07,341.37,1777.8
8380.0,1046.516,1090.1377711722594,0.016608595699747607,1081.9,973.6,1135.3985913084985,1048.3614086915013,46.75392670157066,-2.395369545859316,3.418,73.3,4.307,34665.8,1989.14,4266.49,14365.96,133.41,226.61,266.69,26.05,122.5,192.05,415000.0,518.06,172.45,343.18,1776.7
10060.0,1047.816,1090.0396525303734,0.016704710804466397,1087.7,974.9,1134.408755460322,1052.1612445396781,35.68883610451307,-0.5658483161449346,3.333,73.08,4.3265,33674.3,1968.39,4241.84,14274.24,133.7,218.86,265.27,26.111,122.13,190.57,413890.0,512.74,175.19,340.59,1783.4
8830.0,1049.336,1087.402782910316,0.01602066443602801,1080.9,1008.4,1134.5168799764397,1050.2831200235605,34.26453819840371,-0.14890646812469877,3.258,73.06,4.2245,32496.4,1876.66,4246.44,14270.42,133.98,207.9,265.51,25.857,122.33,188.87,418875.0,508.82,175.27,339.03,1777.4
7610.0,1050.37,1082.2792778471905,0.016206009274208753,1072.9,1024.1,1136.243892692614,1046.4361073073858,33.89734912577552,-2.569553563175908,3.191,73.66,4.1845,31692.0,1891.18,4224.79,14137.23,132.3,206.94,262.63,26.025,121.81,184.27,417780.0,497.0,172.7,332.29,1782.9
7220.0,1050.9360000000001,1076.5747735630073,0.015634360005670332,1070.6,1049.9,1138.469885671371,1042.2101143286288,27.69495412844043,-3.9073273880665615,3.215,71.64,4.1615,35749.4,2229.53,4166.45,14049.58,130.46,207.77,259.43,25.969,120.11,186.39,412729.0,500.77,174.34,329.66,1769.0
7770.0,1052.02,1073.8863468610061,0.015747468132694304,1099.2,1058.9,1139.1702541493837,1040.279745850616,38.63354037267078,-2.016837820334927,3.253,71.04,4.1825,38052.0,2371.62,4221.86,14163.81,131.79,205.53,260.9,25.856,121.74,186.57,420359.0,498.34,174.46,336.51,1774.8
3990.0,1054.79,1084.9653704208513,0.02163450527587334,1105.7,1051.5,1146.5517284324899,1036.6382715675102,65.75463371579875,6.8039891881815695,3.251,72.15,4.3885,38336.0,2367.28,4223.7,13983.01,130.15,201.62,257.38,27.812,120.77,178.1,425645.0,492.41,170.76,331.08,1861.4
4410.0,1058.274,1095.3860826637972,0.02145514131092989,1096.1,1070.6,1150.2797173436331,1034.410282656367,65.66371681415927,7.668597048384096,3.24,72.12,4.3375,40156.1,2543.83,4246.59,14030.41,129.64,199.79,258.36,27.693,121.42,177.88,426045.0,491.9,169.16,336.75,1856.4
3030.0,1061.728,1106.74206994629,0.021379971247932224,1089.5,1058.1,1160.073610818176,1028.7263891818243,67.2158850866075,6.368267831149921,3.352,70.88,4.531,40529.4,2581.48,4255.15,14128.2,130.48,205.9,259.89,28.039,122.45,180.19,425880.0,499.89,169.19,336.77,1865.9
2260.0,1064.568,1114.16636687763,0.021468026804709654,1072.9,1049.5,1167.3468973762863,1025.8331026237136,65.17820565342069,4.45871393687256,3.296,70.91,4.5415,37314.6,2351.45,4247.44,13998.3,127.35,203.3,257.89,28.0788,121.51,178.25,430282.0,488.77,167.34,331.26,1879.6
3520.0,1067.252,1119.6946181272253,0.02129060519660833,1054.1,1070.0,1171.8014318547705,1024.0885681452298,66.01659751037337,4.92655779582154,3.149,70.29,4.489,36649.4,2469.97,4239.18,13960.35,126.11,203.37,257.24,28.031,121.76,174.25,427156.0,487.27,167.48,332.46,1896.4
2450.0,1070.452,1125.2339076461137,0.02119797482524164,1045.2,1061.4,1179.1630077529767,1022.7269922470236,67.41711011051984,6.076181734740715,3.129,69.96,4.5345,37332.2,2606.23,4219.55,13814.94,127.13,199.59,253.59,28.002,120.4,173.58,433125.0,485.81,164.06,330.25,1895.5
