Bitcoin_Vol.,Bitcoin_Price_MA_50,Bitcoin_Price_EMA_12,Bitcoin_Price_Volatility_30,Bitcoin_Price_Lag_7,Bitcoin_Price_Lag_30,Bitcoin_Price_BB_Upper,Bitcoin_Price_BB_Lower,Bitcoin_Price_RSI_14,Bitcoin_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
63920.0,41310.596,44439.32092801303,0.03726620135061631,41546.7,42388.4,49199.84080153565,34871.41919846435,71.72226590854098,5.832896744948846,4.024,76.56,4.41,969.7,3627.93,4712.419,16491.01,179.38,362.06,341.95,22.858,146.65,300.01,452102.0,610.54,169.2,342.94,1805.8
74390.0,41468.078,44917.14847754948,0.03719900014775131,43097.5,43521.0,49737.043093829576,35372.30690617043,71.97989091344996,11.260565555586766,4.055,75.98,4.4295,979.8,3791.69,4712.419,16488.66,179.29,362.82,341.25,23.121,146.69,303.22,449570.0,610.71,170.66,346.22,1810.9
43900.0,41707.038,45803.46409638802,0.03880580436638096,43425.9,44388.9,50763.9634427131,35733.1665572869,75.20732928066182,21.14638962330453,4.06,75.57,4.4695,971.0,4036.24,4712.419,16567.5,180.33,364.65,342.45,22.989,147.91,309.45,447110.0,613.12,169.67,346.18,1808.8
56240.0,41934.732,46572.31577386679,0.03873179247155996,45837.3,44038.2,51564.71858049012,36317.4514195099,78.04167630765878,22.274452603937256,3.731,73.79,4.3895,972.2,4110.14,4712.419,16308.21,176.28,355.67,334.69,22.94,146.92,296.4,444654.0,614.09,171.07,335.24,1811.7
43247.0,42068.14599999999,46884.22103942574,0.03971264762924707,46430.2,43833.9,51615.90646490383,37457.60353509617,65.10398919926708,12.766865827484185,3.976,72.76,4.389,963.7,3979.54,4696.56,16180.14,175.64,336.29,333.2,22.819,146.41,294.0,444588.0,614.24,171.04,330.45,1802.2
57880.0,42271.29,47194.64857182178,0.0382832099186582,46219.5,41567.6,51388.63235486663,38927.52764513337,70.9980257335421,12.610216483711323,3.869,71.12,4.3425,924.4,4016.59,4649.23,15986.28,172.99,312.84,327.29,22.529,143.47,290.75,443000.0,604.92,170.42,334.2,1788.7
57530.0,42448.698,47148.579560772276,0.033578660895844395,47123.3,37287.8,51374.567463854415,39559.52253614558,66.02742674804364,2.3079457123347025,3.834,68.23,4.29,922.6,3938.8,4568.02,15627.64,169.75,299.98,319.91,22.291,141.61,277.19,437445.0,593.74,167.08,325.45,1794.6
67500.0,42589.288,46998.367320653466,0.033681810803300544,46461.7,36890.2,51328.081214383594,40055.448785616405,64.24782686372231,-0.555672816399666,3.69,70.86,4.2925,932.9,3878.29,4620.64,15801.46,171.14,310.86,323.8,22.533,141.73,278.01,443304.0,586.73,170.02,333.79,1804.9
48200.0,42692.592000000004,47095.26465593755,0.03308124273396065,47545.2,38709.7,51477.8958519876,40361.124148012386,64.03780015491864,3.047847769880674,3.766,72.38,4.3025,927.1,3956.62,4668.67,15863.94,172.26,308.97,324.9,22.485,144.45,283.87,454550.0,591.06,168.87,334.9,1798.2
80280.0,42791.765999999996,47368.53163194716,0.033158531173344906,50678.2,38498.6,51706.3600170992,40763.8099829008,65.96725387628719,3.709842052657586,3.802,70.87,4.1805,894.1,4019.24,4709.84,16289.59,179.3,325.33,334.65,21.545,146.44,304.59,443702.0,605.04,173.31,341.66,1764.5
62540.0,42870.69,47522.06522703221,0.03293094887812757,50801.0,37745.1,51892.91767992373,41023.80232007627,58.349399181301976,4.099720845341448,3.747,70.73,4.255,911.0,3861.55,4634.09,15914.9,174.33,319.5,328.34,21.924,143.91,283.37,446104.0,597.99,169.09,333.74,1772.3
80370.0,42940.998,47396.14749979648,0.03358817722543007,48599.7,37164.3,51800.779880583854,41512.98011941614,50.84299457326098,-1.770105078956441,3.794,71.29,4.2815,924.9,3781.94,4669.15,16082.55,175.74,322.14,339.4,22.328,145.83,281.61,437730.0,604.56,169.57,334.49,1788.3
68060.0,43099.55,47356.30942290472,0.03341646566082793,48902.0,36800.4,51538.56796066063,42305.69203933937,52.79124515630606,-6.987225276351571,3.925,71.67,4.285,935.1,3903.48,4712.02,16331.98,179.45,339.01,342.54,22.195,148.0,301.98,435000.0,611.66,172.21,329.75,1784.8
58690.0,43284.698,47393.2772039963,0.03340482896642436,46895.2,36950.6,51089.697204881064,43359.552795118936,51.479571102566496,-6.307749847443955,3.814,70.94,4.332,938.6,4107.69,4667.45,16149.57,174.56,334.6,333.1,22.013,147.64,304.9,428402.0,611.0,174.17,329.82,1776.7
55590.0,43549.684,47867.219172612255,0.03453874113662056,46172.2,36686.3,51199.38405922422,43987.50594077578,61.01635347222985,3.8564024057761825,3.815,72.36,4.3925,957.0,4435.74,4701.21,16394.34,175.08,356.32,334.97,22.432,148.19,318.26,427405.0,628.08,176.16,330.56,1785.5
56290.0,43761.585999999996,48286.908530671906,0.03443232642803956,47628.2,36475.5,51223.33145181037,44680.48854818962,58.84160482374767,3.462435074230097,3.708,72.05,4.339,951.0,4307.08,4686.75,16325.66,171.18,350.58,334.92,22.523,147.27,324.27,429830.0,625.58,176.16,322.81,1784.7
89680.0,43961.772000000004,48636.93798749161,0.02822715093074209,48871.5,40715.9,51498.76360602799,44877.536393972,49.58969755656237,7.819350381275703,3.657,69.49,4.3375,937.4,4353.31,4591.67,15846.16,165.32,336.34,326.19,22.263,143.15,300.37,426200.0,612.69,171.37,317.87,1779.5
89200.0,44156.73,49405.33214326213,0.029724005118029702,48366.5,41677.8,52548.41253631936,44548.01746368063,58.278881758673734,16.15539220569955,4.132,66.26,4.266,927.1,4219.3,4538.43,15712.04,161.84,338.32,323.01,22.481,142.0,306.93,418676.0,602.13,169.49,306.84,1783.9
54940.0,44395.762,50496.2041212218,0.03050557038822687,46703.6,43073.3,54262.67876254857,43861.40123745142,72.23320325038434,18.61880146635817,4.056,66.5,4.2995,934.0,4512.9,4577.1,15990.76,163.76,361.53,329.49,22.316,142.97,321.26,420566.0,616.47,171.87,310.39,1762.7
66750.0,44688.96199999999,51529.14194872614,0.030238628513441317,47137.2,42560.0,55824.34673056954,43308.43326943046,72.86281157298609,17.062705257665513,4.258,65.57,4.247,936.6,4583.28,4513.04,15877.72,164.77,365.0,330.08,22.339,141.05,314.35,415660.0,617.77,172.19,310.6,1784.3
73660.0,44978.852,52352.7970335375,0.03010384136630282,47596.6,43901.0,56961.99120513136,43212.908794868636,80.28319335374913,17.608055162147362,4.567,66.18,4.2805,929.2,4628.9,4567.0,16135.92,165.3,381.59,330.59,22.815,141.9,326.76,416876.0,641.9,175.35,324.46,1776.5
58650.0,45264.328,53190.02825914711,0.029357198708351046,50473.9,42733.2,58169.52636915973,43030.33363084027,84.84118133745818,23.74806224787811,4.854,69.95,4.3415,966.4,4443.22,4655.27,16399.24,160.24,379.0,336.63,22.852,145.53,333.76,425260.0,663.84,178.08,338.03,1785.2
56680.0,45519.984000000004,53802.59314235525,0.029033132956387073,50595.2,41832.2,59045.31285467273,42803.89714532726,80.11232764332816,21.28785757321181,5.068,78.39,4.4645,977.4,4273.54,4701.46,16367.81,161.94,372.0,337.91,23.496,146.12,326.74,433333.0,658.29,179.02,341.06,1784.3
72480.0,45790.683999999994,54382.686505069825,0.02885163227976809,50562.1,41546.7,59909.94737855879,42616.4826214412,78.9965810712643,20.96074089325708,4.967,78.5,4.4235,966.1,4340.23,4690.7,16306.72,161.41,369.68,337.68,23.435,145.78,317.46,434921.0,654.06,179.0,337.25,1783.8
76450.0,46040.182,54679.011658136005,0.02903951754335658,53631.5,43097.5,60480.79454171797,42816.545458282024,75.1910987623778,11.560232119966951,4.789,76.75,4.3975,1016.7,4086.95,4682.95,16380.98,161.02,385.62,339.83,24.297,146.3,319.56,430100.0,659.2,178.63,341.01,1806.3
74440.0,46370.498,55202.76371073047,0.02931668951016213,56496.0,43425.9,61286.401322046804,42929.078677953206,85.84008364932791,14.800218202517247,5.065,76.1,4.4,1037.6,4295.43,4697.96,16573.34,160.55,379.02,343.11,24.781,148.93,329.85,423374.0,678.8,183.83,345.3,1851.6
100370.0,46763.848,55472.3846783104,0.028498474849112814,57210.3,45837.3,61688.71308367994,43532.77691632008,79.62559519139667,12.644253304352482,4.902,79.01,4.305,1057.5,4001.87,4706.64,16482.97,157.87,365.46,341.27,24.9,149.84,316.75,422702.0,682.02,184.8,338.69,1861.4
73930.0,47233.4,56225.52549703188,0.030047461200082698,56882.9,46430.2,62498.14576836313,44142.90423163687,82.70741776534825,12.560342336127084,4.816,78.36,4.268,1070.1,4290.88,4688.67,16308.07,153.49,363.0,339.12,25.167,148.05,292.61,426198.0,691.69,177.45,340.77,1870.2
115360.0,47660.988,56819.921574411586,0.030048707150030527,57794.8,46219.5,63185.73625645717,44701.40374354285,78.40565324257892,6.359919286321158,5.177,80.76,4.3545,1075.6,4208.16,4700.9,16309.77,151.0,351.58,339.51,24.944,147.88,302.03,427702.0,687.4,177.03,342.96,1854.1
53530.0,48162.974,57862.68748604057,0.031319296929065536,57171.7,47123.3,64546.05362383099,44813.72637616901,82.00696129931126,11.165122364329495,5.017,80.88,4.4005,1097.8,4562.98,4682.81,16189.11,150.0,337.8,336.07,25.105,148.45,300.25,429302.0,679.33,177.28,347.56,1866.6
63270.0,48690.762,58827.58171895741,0.030978738613591097,57573.2,46461.7,65722.63329399757,45213.94670600243,82.60119716753618,12.74829518185605,4.791,80.79,4.447,1090.1,4667.31,4682.85,16199.89,149.99,344.47,336.72,25.346,148.68,303.9,431575.0,682.61,176.26,340.89,1868.5
50370.0,49243.61,59747.44606988704,0.030894952688352607,56308.8,47545.2,66566.01083479996,46180.879165200015,80.33672483250625,12.132406375660088,5.149,81.59,4.398,1095.5,4720.87,4649.27,16032.47,147.87,354.5,332.43,25.301,145.77,303.9,429202.0,657.58,173.62,327.74,1863.9
96210.0,49806.254,60545.16205913518,0.029119950711144947,58083.4,50678.2,67163.63488971839,47362.79511028161,76.90242346938774,13.574723158485757,4.88,81.34,4.323,1077.9,4634.03,4646.71,15985.57,147.92,355.98,330.8,24.772,145.89,294.59,430602.0,646.91,174.1,327.64,1848.3
66130.0,50405.33,61523.50635772977,0.029358185295226394,56955.3,50801.0,67923.49173769484,48533.71826230516,78.6172693726937,16.20754100866375,4.979,84.15,4.3725,1062.4,4731.83,4685.25,16219.93,150.81,341.17,335.95,24.318,148.92,306.57,431680.0,655.99,178.81,335.37,1830.8
81080.0,51022.16199999999,62447.25922577135,0.02760419092141119,60367.8,48599.7,68903.470364537,49259.13963546301,80.88443505709775,19.92423919529451,5.427,81.93,4.3945,1061.1,4808.38,4701.7,16336.03,150.44,387.65,336.99,24.542,149.03,308.04,435200.0,651.45,174.45,338.62,1828.0
44460.0,51512.138,62220.65011411422,0.03397470609855785,60089.1,48902.0,68596.62295268345,50603.89704731654,56.949635633193886,4.977153541287183,5.516,81.27,4.3355,1036.9,4475.0,4697.53,16359.38,151.28,407.36,336.06,24.157,148.85,297.52,434000.0,645.72,175.95,341.13,1816.8
49910.0,51926.072,62096.3347119428,0.03269398162756317,63597.9,46895.2,68091.94805247517,52193.62194752483,59.34510037240256,7.825961762996592,5.716,78.81,4.309,1030.3,4535.11,4680.06,16346.24,150.96,409.97,336.44,23.911,148.27,298.01,433102.0,668.4,173.85,335.85,1793.5
61050.0,52350.886000000006,62222.82167933621,0.032454445769328974,64134.5,46172.2,68021.82895791714,53192.44104208284,61.232028712034946,4.2252657873899535,5.67,80.86,4.309,1023.3,4602.21,4660.57,16144.5,151.49,404.62,334.0,23.231,146.6,265.98,435020.0,688.29,169.2,331.62,1763.9
65260.0,52753.85399999999,62376.49526713064,0.03223403777030921,64806.7,47628.2,68180.99414945341,53705.84585054659,65.13749414242983,5.213258311407554,5.542,83.91,4.3515,1040.3,4586.06,4630.65,15972.49,150.02,390.67,333.13,23.507,145.43,264.01,434245.0,677.72,165.64,328.08,1789.4
61210.0,53120.96,62151.69599526438,0.03316709350704673,64932.6,48871.5,68150.36618887319,54106.97381112682,56.060002995869986,-4.218063803993521,5.186,84.05,4.379,1068.1,4320.85,4613.67,15905.28,148.96,402.86,329.37,24.073,143.5,258.27,430944.0,681.17,165.91,329.98,1795.8
63390.0,53487.795999999995,62165.71199599294,0.033076380620968265,66904.4,48366.5,68139.66650043259,54653.66349956741,61.219016418486824,-2.949582517989535,5.426,83.57,4.359,1021.7,4413.7,4605.38,15850.47,149.8,371.33,331.62,23.949,148.05,255.67,432902.0,690.31,168.62,323.57,1783.9
88470.0,53844.782,61922.14091968634,0.03275640232357289,67527.9,46703.6,68077.80573519383,54994.29426480617,50.492144484635084,-6.518153215639733,5.782,82.81,4.4275,1025.3,4284.9,4596.42,15778.16,152.57,359.01,324.35,24.12,145.85,249.41,436250.0,674.05,172.33,316.92,1802.6
88110.0,54176.9,61386.13462434998,0.03375459914595535,60974.3,47137.2,67985.93077947189,55212.80922052809,46.51370025001689,-10.001909672491172,6.202,82.66,4.3895,1019.3,3921.93,4551.68,15598.39,148.85,345.95,323.17,24.191,146.22,244.51,433050.0,662.92,169.62,312.22,1798.8
57130.0,54552.182,61220.69852829613,0.03404448113116881,61412.6,47596.6,67871.89903940332,55600.60096059668,42.543654700280825,-9.855256156545744,5.882,84.65,4.486,1032.9,4129.51,4574.79,15559.49,149.32,339.48,310.11,24.088,139.31,247.17,437890.0,668.52,168.8,315.81,1793.4
51060.0,54951.572,61504.74490855826,0.033367865184873155,62918.5,50473.9,67672.08098791518,56476.239012084814,47.80004863592711,-6.606010256501382,5.898,83.76,4.528,1063.8,4219.92,4566.48,15514.19,148.64,341.62,308.13,24.592,137.45,231.66,436401.0,671.66,166.02,328.69,1806.8
75690.0,55296.86,61379.44569185699,0.0343867405484693,63221.7,50595.2,67525.73405924386,56883.275940756146,42.07360280978495,-0.4657700047397073,5.28,83.76,4.498,1052.1,3970.94,4544.9,15355.07,148.69,303.23,309.16,24.449,137.57,227.26,435722.0,664.78,166.78,324.61,1796.3
105380.0,55624.318,61507.25404695592,0.03451807365630138,60915.3,50562.1,67181.47716622043,57753.02283377957,45.02492653616174,1.2987562812842857,5.115,82.5,4.5585,1049.7,4054.16,4549.78,15489.59,149.48,298.0,310.76,24.17,141.89,226.92,431680.0,653.16,171.75,341.88,1781.9
79870.0,56015.295999999995,62195.230347424236,0.0345115853549128,62242.8,53631.5,67601.78288672549,57893.847113274525,48.413272742862056,4.864388057566549,5.17,83.87,4.7345,1052.3,4159.89,4536.19,15388.71,149.26,288.6,307.41,24.445,141.77,221.03,432495.0,625.14,170.75,340.78,1784.9
80160.0,56376.475999999995,62515.73337089743,0.033902929562350505,60582.5,56496.0,67688.17893278446,58226.391067215525,44.626355235392566,1.6715779550375842,5.088,82.96,4.703,1047.1,3876.78,4519.63,15410.72,148.76,288.09,308.23,23.883,143.24,222.9,428105.0,639.0,172.21,339.99,1770.5
80150.0,56675.136,62445.05131383629,0.03461813563444361,58438.1,57210.3,67617.38176368688,58143.028236313134,52.08854504462769,1.8730926384668445,4.989,82.44,4.7255,1037.9,3747.6,4486.48,15300.89,146.55,290.04,307.29,23.264,142.78,222.22,426189.0,637.97,172.34,335.34,1765.7
121480.0,56979.35199999999,62326.19726555378,0.03462238967316072,60310.8,56882.9,67484.98937719231,58029.2206228077,50.50273321288885,-0.916250554280984,5.41,82.28,4.7295,1058.9,3866.9,4471.37,15146.92,144.84,281.01,304.21,23.349,141.37,218.62,427701.0,628.29,170.45,324.76,1768.3
59840.0,57175.364,61559.98230162243,0.03702092737995778,63067.0,57794.8,67584.75552935437,57183.36447064563,40.28113500409844,-5.342631948169851,5.687,81.31,4.6315,1052.3,3790.41,4438.23,15052.42,143.76,272.77,302.75,23.477,141.15,217.46,423648.0,633.8,164.99,328.53,1797.9
73620.0,57309.402,60916.92348598821,0.03696054471969406,60690.3,57171.7,67515.60263577281,56497.267364227184,39.715710231473984,-1.8104626947145763,5.59,80.44,4.516,1024.2,3607.28,4363.8,14774.6,140.91,270.36,296.31,23.17,137.58,209.39,418402.0,629.76,164.21,324.54,1794.7
74850.0,57413.7,60162.91987275926,0.03720834278163086,62210.2,57573.2,67084.06029126099,55839.95970873901,41.07850421000495,-7.121278444325063,5.505,80.64,4.3255,1011.7,3489.9,4350.64,14662.11,141.51,268.57,292.88,22.514,136.45,206.71,419596.0,624.94,162.37,323.77,1759.3
73840.0,57591.252,59749.74758464245,0.037275038655507596,65979.1,56308.8,66072.26169816068,55846.698301839315,41.36443862961769,-8.863113831322245,5.345,80.52,4.3665,1006.9,3545.06,4361.19,14713.73,142.81,263.98,294.23,22.665,138.91,206.95,423000.0,627.04,162.31,325.45,1755.7
64050.0,57691.50600000001,58852.04795623592,0.03855403648021753,64278.5,58083.4,66611.83722792042,54601.16277207958,38.69657496626501,-11.164222289229098,5.565,79.35,4.2755,1028.2,3559.42,4391.36,14820.75,142.9,261.83,294.85,22.705,139.79,208.31,427765.0,632.66,164.43,330.05,1757.4
75680.0,57829.28,58072.33288604578,0.038410021662678304,62056.3,56955.3,66941.77750515769,53508.352494842315,41.5319675412103,-13.544884922408219,5.677,78.3,4.2435,985.3,3586.0,4399.76,14897.13,143.29,264.54,294.85,22.658,139.23,210.75,425431.0,631.85,165.12,329.22,1759.2
116260.0,58012.3,57649.389365115654,0.037095879713056445,61672.5,60367.8,66776.2654061355,52914.33459386451,40.81392093592066,-16.150417329123933,5.675,77.43,4.1475,977.2,3575.41,4363.55,14766.75,142.0,260.92,293.11,22.532,137.57,207.0,421900.0,639.1,163.1,333.64,1761.8
76630.0,58089.122,56698.6063858671,0.039087700812232104,57345.8,60089.1,66935.85399745229,51579.50600254772,29.469681681554107,-19.927658548348205,6.312,78.93,4.1925,959.8,3517.26,4345.72,14674.15,141.11,260.2,288.76,22.608,136.02,204.51,418539.0,634.81,161.05,332.96,1760.9
66920.0,58096.238,55549.17463419524,0.03785291436796569,57380.1,63597.9,67511.75500982851,49834.8049901715,29.610894111118213,-20.673162918188805,5.766,77.62,4.2385,961.6,3382.9,4300.46,14472.12,139.14,260.51,283.11,22.644,133.66,197.32,412540.0,603.35,159.49,326.23,1767.6
94660.0,58091.828,54410.22469047289,0.03781031969699424,56015.9,64134.5,67800.82157184262,48136.058428157376,24.587669846776535,-21.932790141473102,5.619,75.88,4.1885,973.6,3309.13,4357.05,14791.87,142.65,258.41,289.1,22.536,136.54,207.42,414878.0,613.15,164.16,343.01,1758.4
64320.0,58034.222,52781.46704578475,0.04038983908253771,57477.3,64806.7,68723.74339535594,45537.21660464405,10.75257388630257,-23.58062839824364,5.867,75.03,4.089,962.4,3000.59,4307.54,14689.62,141.5,258.49,281.92,22.047,133.68,207.16,411379.0,610.34,164.25,339.39,1757.0
48210.0,57922.21399999999,51051.518269510176,0.040943461452654636,53914.7,64932.6,69784.64016704669,42786.189832953314,10.533915041458826,-27.611140447646477,5.477,74.83,4.199,947.0,2851.5,4359.46,14752.89,142.83,260.44,284.0,21.485,134.35,205.17,417165.0,599.06,165.06,339.61,1722.9
60010.0,57790.72800000001,49508.56161266245,0.04008260475618052,53783.9,66904.4,70285.82438646452,40356.155613535484,11.197609208972821,-26.76668588739982,5.841,75.29,4.2485,961.3,2807.28,4352.63,14770.3,141.91,259.19,283.52,22.467,135.83,206.99,416580.0,583.85,165.8,340.65,1737.5
54120.0,57624.70199999999,48379.9521337913,0.040622499654216875,55323.2,67527.9,69868.41015978954,38684.129840210466,15.01695340951899,-26.62738159238517,5.706,75.45,4.291,977.8,2926.24,4443.11,15204.83,145.37,263.79,294.17,22.694,141.07,216.6,420791.0,592.64,170.29,353.58,1752.0
128880.0,57469.196,47524.55949782341,0.03786001500337079,51469.3,60974.3,69467.63363945267,37297.86636054733,19.97676831562019,-20.578432227203336,5.14,73.98,4.2845,976.3,2928.57,4455.48,15329.68,146.92,258.13,299.35,22.425,142.21,220.81,418101.0,592.39,171.28,352.96,1751.7
74540.0,57355.337999999996,47116.04265200442,0.039237167031575565,49227.3,61412.6,68466.00231754396,36565.39768245604,26.129794208218684,-16.575034536357546,4.976,73.3,4.231,995.4,3152.92,4448.98,15316.58,146.83,251.21,299.56,22.679,141.22,224.82,418390.0,593.26,170.8,345.96,1749.8
93980.0,57153.74,46567.66685938835,0.03885031497309116,48146.0,62918.5,66489.81052617796,36298.83947382204,26.176341290926786,-21.277872574254562,4.805,72.23,4.252,999.8,3077.78,4395.64,15176.51,145.85,250.65,298.58,22.907,140.28,219.41,412081.0,590.65,169.0,343.21,1778.8
142550.0,56836.846,45657.45657332861,0.03999028920656858,43823.3,63221.7,64750.74436612039,35675.185633879606,19.51634877384194,-21.01835463081876,4.805,70.56,4.126,950.8,2761.52,4354.18,15027.77,143.43,246.46,294.8,22.611,139.03,212.46,412802.0,573.14,167.18,357.48,1778.2
77960.0,56550.052,45228.70940820113,0.041634523777763555,41536.8,60915.3,63012.042608453085,35495.317391546916,28.9677053220136,-12.91295683492697,4.985,70.29,4.1135,899.4,2976.05,4357.73,15012.18,142.94,243.39,294.3,22.204,138.72,211.13,416000.0,575.43,167.79,355.7,1763.8
50160.0,56358.05,45544.72334540096,0.046207505627731287,41022.3,62242.8,61002.62821427508,36065.76178572492,39.35519787794934,-1.792879990030316,5.105,71.97,4.2445,932.6,3398.65,4432.99,15333.47,146.06,253.16,299.87,22.337,140.8,219.0,416400.0,589.35,173.13,364.72,1751.4
60910.0,56157.114,45883.68898457005,0.046181960602656655,42172.6,60582.5,59813.3911536223,36295.2188463777,37.14429238622786,8.955738157555437,5.335,72.61,4.28,925.6,3569.43,4473.76,15515.91,148.79,252.33,305.22,22.794,143.61,222.42,419120.0,586.5,174.41,373.06,1756.7
63400.0,55976.291999999994,46229.36760232851,0.04593682107411844,42819.9,58438.1,58503.621932361704,36680.0380676383,43.57722451146737,15.874597946880819,5.46,72.61,4.404,932.9,3611.9,4480.7,15503.53,149.03,251.94,304.82,23.801,144.43,223.41,419785.0,582.87,173.79,373.92,1794.8
65330.0,55766.378,46359.849509662585,0.045472728754776294,44869.2,60310.8,57310.632024611936,36979.18797538806,45.66611026441202,14.760752078747409,5.26,70.46,4.319,941.1,3428.87,4443.05,15382.9,148.12,248.16,299.79,23.885,142.54,222.42,416996.0,577.76,172.5,374.4368,1807.1
96150.0,55539.191999999995,46142.872662022186,0.04484897486535546,43551.6,63067.0,55475.59069893279,37561.449301067216,43.81695159175052,6.584607067147874,5.231,70.45,4.365,960.2,3284.52,4468.73,15434.5,149.55,247.67,296.99,23.796,142.33,221.52,420801.0,589.29,172.86,374.4368,1794.4
75620.0,55274.38,45942.861483249544,0.04456667123529509,40651.3,60690.3,54337.618052223814,37792.23194777619,52.35636461130963,4.724205334435627,4.938,69.72,4.45,959.6,3207.27,4458.58,15440.75,148.97,245.42,295.71,23.9,140.88,224.78,417954.0,598.72,173.46,374.4368,1792.1
73630.0,55062.986000000004,46010.97510121115,0.04484569469534498,42870.6,62210.2,53134.04508680616,38255.97491319383,61.60599735748617,3.379601151792322,5.031,68.14,4.284,977.5,3423.51,4493.28,15561.05,154.07,251.62,297.25,24.177,143.54,221.77,420285.0,597.54,174.21,374.4368,1800.0
100480.0,54776.858,46018.7327779479,0.042897187700005786,47282.8,65979.1,51143.631059672065,39320.20894032793,62.17238597220143,5.7628192764445085,4.914,69.3,4.2325,979.1,3495.1,4514.07,15620.85,155.11,251.29,300.21,24.056,143.69,223.39,420719.0,606.05,176.28,374.4368,1793.5
88080.0,54575.056000000004,46631.08158134053,0.04625531837901066,47748.0,64278.5,50772.608973372175,39544.20102662782,66.66169921060029,22.994836573492105,4.712,69.29,4.331,1024.5,3936.29,4535.43,15652.86,154.3,244.52,301.14,24.802,143.74,228.43,424201.0,590.53,173.9,374.4368,1833.7
80210.0,54288.583999999995,47037.730568826606,0.045991741506905666,48130.6,62056.3,50782.16490723452,39539.34509276549,63.695700147685436,14.93727636188904,4.641,69.99,4.2995,996.9,3786.19,4536.95,15604.25,153.65,244.13,301.15,23.918,143.29,223.96,428640.0,588.55,173.16,374.4368,1811.5
74380.0,53982.28199999999,47311.83355823789,0.045994070443637874,47077.5,61672.5,50898.57873191895,39490.27126808106,58.99031371192399,3.2498075410085647,4.615,68.59,4.274,1002.4,3832.73,4524.09,15611.57,152.51,244.7,301.83,24.221,145.22,224.41,430000.0,582.07,173.95,374.4368,1816.0
71480.0,53628.75600000001,47283.92070312437,0.044744649181414735,44949.5,57345.8,51088.26241962881,39631.29758037119,58.00963268667808,-1.2934573175839792,4.377,68.5,4.37,1016.9,3430.74,4522.68,15582.51,151.83,245.24,301.88,24.006,144.7,223.85,429900.0,569.19,173.54,374.4368,1818.1
61680.0,53269.958,47239.11751802831,0.044732573000973,44842.8,57380.1,51108.58172517911,40156.568274820886,66.19521912350598,-2.3641924264397263,4.305,69.21,4.371,1004.9,3225.67,4528.79,15605.09,153.12,243.64,303.59,24.006,144.59,226.88,429720.0,566.18,171.08,374.4368,1812.2
62470.0,52913.156,47519.91482294703,0.04549477504382047,46385.6,56015.9,51260.62237938506,40808.72762061495,65.93825108207287,4.220275078328295,4.37,68.74,4.3235,1007.4,3273.58,4509.37,15432.95,148.6,237.31,299.72,24.11,144.0,226.36,430901.0,558.92,167.48,372.63,1819.5
73790.0,52499.23,47414.02023480133,0.04577097081314912,46061.4,57477.3,51174.3153982963,41360.9346017037,48.692234563034745,4.1871433497591815,4.184,67.42,4.252,978.5,3093.54,4469.91,15278.52,147.54,233.72,299.09,23.55,141.44,220.68,429715.0,550.12,165.8,364.38,1795.2
63540.0,52259.63399999999,47657.170967908816,0.0454515938643661,49999.0,53914.7,51344.713560994205,41807.99643900579,53.28917856294693,9.25834247638415,3.897,68.36,4.27,996.5,3228.15,4496.19,15368.92,148.36,237.07,302.01,23.775,142.08,222.13,432354.0,547.58,164.96,368.39,1791.0
74260.0,51985.676,47666.021588230535,0.04566122414927191,49274.3,53783.9,51442.11028742372,41995.14971257629,48.95216596038436,2.8653288951743683,3.896,67.54,4.26,1013.0,3173.26,4486.23,15357.68,149.62,236.16,302.62,23.894,141.26,217.93,430700.0,553.41,165.29,365.51,1808.5
75370.0,51718.1,47954.27980542584,0.04592407236190047,48819.4,55323.2,51654.59460169837,42381.47539830162,55.971112059599555,7.551442205404091,3.945,65.64,4.221,1015.9,3319.49,4479.54,15312.82,149.71,235.43,304.65,23.656,140.04,219.58,425000.0,553.33,163.29,363.35,1806.3
83190.0,51440.14600000001,48165.00598920648,0.044152182248340534,47130.4,51469.3,51097.44267016505,43805.897329834945,61.69320994584423,-1.3500270005400106,3.851,62.32,4.1255,995.7,3284.21,4441.67,15092.57,148.19,226.75,304.36,23.112,137.43,208.16,430007.0,546.88,160.0,359.37,1784.0
77920.0,51156.958,47948.22045240548,0.0444645572840056,46992.7,49227.3,50615.19834885241,44676.6716511476,54.51912674153269,-5.110980774967889,3.83,63.69,4.0405,972.8,3184.82,4405.8,14933.93,146.7,224.49,296.77,23.23,135.68,197.98,428994.0,543.71,159.39,355.12,1783.1
43247.0,50806.578,47452.15576742002,0.04498808893920922,49064.3,48146.0,50761.05290572662,44274.91709427338,46.16318803103067,-8.389287865070028,3.852,65.46,4.117,998.6,3016.91,4400.27,14857.92,146.36,229.66,290.73,23.422,135.45,190.4,430651.0,521.87,160.06,355.45,1784.4
84140.0,50488.76,47027.454880124635,0.041784810210879805,46831.6,43823.3,50842.203699676604,43888.1263003234,46.79413967421831,-5.174579464634299,3.837,66.59,4.2015,996.2,3014.58,4448.08,15002.83,150.19,221.9,293.08,23.659,136.66,194.58,435610.0,518.91,162.1,358.45,1787.8
